chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Ha412HOChr05	117131040	117474715	0.001903	0.000410	0.000290	0.002710
Ha412HOChr05	117432974	118119734	-0.276833	-0.045137	-0.031048	-0.240122
Ha412HOChr05	117474739	119924685	0.178108	0.024657	0.017627	0.135314
Ha412HOChr05	118119774	120102823	0.472410	0.089198	0.064331	0.326389
Ha412HOChr05	119924854	121339406	0.276407	0.039149	0.028000	0.171598
Ha412HOChr05	120104584	121580542	0.104119	0.013524	0.009771	0.087108
Ha412HOChr05	121341503	121583562	0.213157	0.039652	0.028214	0.129187
Ha412HOChr05	121580942	121877103	0.668687	0.114957	0.079733	0.400922
Ha412HOChr05	121583568	121942496	-0.051862	-0.008982	-0.006039	-0.021898
Ha412HOChr05	121877146	122291391	-0.211099	-0.034188	-0.022642	-0.166667
Ha412HOChr05	121942962	122584553	0.317323	0.072799	0.046875	0.251634
Ha412HOChr05	122291516	122810064	0.368052	0.074130	0.054078	0.327103
Ha412HOChr05	122584669	123229402	0.327218	0.054047	0.040057	0.290801
Ha412HOChr05	122810772	123291836	0.630923	0.150154	0.105858	0.570552
Ha412HOChr05	123229406	124461882	0.694785	0.143911	0.110386	0.613333
Ha412HOChr05	123291885	125190774	0.613291	0.120984	0.098243	0.486989
Ha412HOChr05	124461966	125287967	0.260454	0.059514	0.040266	0.219436
Ha412HOChr05	125190823	125743188	0.025395	0.005070	0.003297	0.046729
Ha412HOChr05	125288019	126393056	-0.006903	-0.001108	-0.000812	-0.003145
Ha412HOChr05	125914953	126400044	-0.007112	-0.001238	-0.000892	0.019943
Ha412HOChr05	126393177	126624549	0.122558	0.023733	0.015726	0.127946
Ha412HOChr05	126400213	127007658	0.187178	0.036554	0.024129	0.109890
Ha412HOChr05	126625862	127455746	-0.045953	-0.005619	-0.004273	-0.043919
Ha412HOChr05	127008601	127771889	0.180209	0.025910	0.020025	0.165450
Ha412HOChr05	127465699	128071109	0.269278	0.060673	0.044251	0.243056
Ha412HOChr05	127771943	128109460	0.214773	0.045158	0.032675	0.169435
Ha412HOChr05	128094903	128316259	-0.008017	-0.001687	-0.001272	-0.086154
Ha412HOChr05	128109463	128648511	-0.107162	-0.017473	-0.012777	-0.153061
Ha412HOChr05	128317477	129165122	0.145336	0.017614	0.012956	0.089974
Ha412HOChr05	128648526	129812828	0.388833	0.037529	0.027920	0.342857
Ha412HOChr05	129168287	130095596	0.449351	0.056546	0.042409	0.408451
Ha412HOChr05	129812881	130181407	0.241590	0.048885	0.036078	0.214646
Ha412HOChr05	130095647	130708524	-0.180911	-0.030035	-0.021683	-0.165179
Ha412HOChr05	130181414	130716106	0.008078	0.001028	0.000790	0.000000
Ha412HOChr05	130708621	130753994	0.032281	0.004104	0.003174	0.041522
Ha412HOChr05	130716226	131088766	-0.077116	-0.013176	-0.010029	-0.060498
Ha412HOChr05	130755931	131352179	0.095281	0.015978	0.012483	0.041096
Ha412HOChr05	131088771	131655972	0.103206	0.012616	0.009779	0.073579
Ha412HOChr05	131352187	132111351	0.217571	0.027651	0.021390	0.160772
Ha412HOChr05	131656277	132122118	0.309707	0.053076	0.041615	0.153333
Ha412HOChr05	132111371	132236472	0.264646	0.037375	0.026891	0.173333
Ha412HOChr05	132122119	132447283	0.365300	0.061283	0.043811	0.360870
Ha412HOChr05	132236581	133051092	0.033004	0.007125	0.005091	-0.009346
Ha412HOChr05	132447294	133080869	-0.298425	-0.060027	-0.043097	-0.168317
Ha412HOChr05	133051130	133106409	0.299761	0.074176	0.055284	0.244444
Ha412HOChr05	133080942	133311873	0.268529	0.051615	0.037611	0.227147
Ha412HOChr05	133106581	133488762	0.121003	0.017185	0.012419	0.150943
Ha412HOChr05	133311975	133490902	0.158545	0.033511	0.024024	0.176230
Ha412HOChr05	133488836	133607414	0.149141	0.055522	0.037289	0.140000
Ha412HOChr05	133490987	134130494	0.054637	0.012451	0.008553	0.035714
Ha412HOChr05	133607458	134899578	-0.166726	-0.024403	-0.017361	-0.147929
Ha412HOChr05	134130635	135089090	0.005301	0.000643	0.000483	0.015873
Ha412HOChr05	134934432	135952243	0.202341	0.044220	0.032794	0.186813
Ha412HOChr05	135089095	136043816	0.264906	0.087669	0.061371	0.225627
Ha412HOChr05	135952975	136587991	0.243759	0.039568	0.028485	0.181319
Ha412HOChr05	136046758	137075383	0.147138	0.020695	0.014364	0.098667
Ha412HOChr05	136589334	137174432	-0.217200	-0.029300	-0.019692	-0.207650
Ha412HOChr05	137075439	137822438	-0.104792	-0.015027	-0.010786	-0.137255
Ha412HOChr05	137174492	137826410	0.190389	0.044147	0.030114	0.109827
Ha412HOChr05	137822473	138087529	0.092969	0.033056	0.019334	0.010033
Ha412HOChr05	137826428	138551948	0.149780	0.049501	0.034538	0.146067
Ha412HOChr05	138088231	139033501	0.099010	0.035754	0.024867	0.125402
Ha412HOChr05	138552465	139818192	0.047034	0.010843	0.007951	0.047354
Ha412HOChr05	139033554	140940076	0.149608	0.034347	0.024952	0.133166
Ha412HOChr05	139818308	140974766	0.024905	0.006594	0.004463	0.053097
Ha412HOChr05	140940103	141221295	-0.137978	-0.019609	-0.014381	-0.151235
Ha412HOChr05	140975276	141421301	0.030996	0.003890	0.002789	0.052198
Ha412HOChr05	141223254	142575146	0.021726	0.003089	0.001934	0.008671
Ha412HOChr05	141523405	142852643	-0.250425	-0.026749	-0.017487	-0.300341
Ha412HOChr05	142617623	142890867	-0.367545	-0.049538	-0.032684	-0.336066
Ha412HOChr05	142853953	142996744	-0.593652	-0.242684	-0.150582	-0.396364
Ha412HOChr05	142890876	143028099	-0.748380	-0.349294	-0.220560	-0.607018
Ha412HOChr05	142996758	143130990	-0.236326	-0.073397	-0.054530	-0.200730
Ha412HOChr05	143028394	143558435	0.134598	0.026610	0.019649	0.151057
Ha412HOChr05	143131995	143559926	-0.189358	-0.043569	-0.028402	-0.144695
Ha412HOChr05	143558459	143560513	-0.465683	-0.393719	-0.166725	-0.338346
Ha412HOChr05	143559937	143575131	-0.170752	-0.091828	-0.057182	-0.115702
Ha412HOChr05	143560517	143807874	-0.274545	-0.057202	-0.043830	-0.238866
Ha412HOChr05	143575182	143812655	-0.424971	-0.093376	-0.070772	-0.382114
Ha412HOChr05	143807889	143840809	-0.303470	-0.132836	-0.094056	-0.229508
Ha412HOChr05	143812688	143906095	-0.525754	-0.235863	-0.158409	-0.462451
Ha412HOChr05	143840818	144131646	-0.655898	-0.223888	-0.152948	-0.583643
Ha412HOChr05	143906097	144183287	-0.483019	-0.153900	-0.107229	-0.425325
Ha412HOChr05	144160123	144472963	-0.537242	-0.208295	-0.136694	-0.504399
Ha412HOChr05	144183326	144792363	-0.380732	-0.097728	-0.067710	-0.368571
Ha412HOChr05	144473483	145133848	0.036736	0.006236	0.004668	0.044379
Ha412HOChr05	144792375	145263740	0.282458	0.037750	0.028533	0.232804
Ha412HOChr05	145135177	145387649	0.493027	0.062702	0.049056	0.397959
Ha412HOChr05	145263894	145577123	0.445877	0.077825	0.058671	0.341216
Ha412HOChr05	145387708	145878614	0.166166	0.027641	0.019598	0.091803
Ha412HOChr05	145578608	146697087	-0.095539	-0.011774	-0.009208	-0.131105
Ha412HOChr05	145883566	147010351	-0.186475	-0.023384	-0.017818	-0.191375
Ha412HOChr05	146697597	147394039	0.287716	0.049418	0.037788	0.252078
Ha412HOChr05	147010400	147889423	0.322233	0.073974	0.055725	0.184697
Ha412HOChr05	147394052	148071530	0.369841	0.102104	0.066910	0.260526
Ha412HOChr05	147889604	149016985	0.465361	0.114464	0.083146	0.441860
Ha412HOChr05	148071618	149025546	0.556749	0.139744	0.113819	0.496599
Ha412HOChr05	149017005	149399762	0.750975	0.145349	0.117451	0.669643
Ha412HOChr05	149139857	149648695	0.571324	0.109124	0.084854	0.485437
Ha412HOChr05	149399763	150347295	0.382336	0.070340	0.054642	0.252595
Ha412HOChr05	149648709	150575950	0.308208	0.062574	0.047260	0.185615
Ha412HOChr05	150350822	150890843	0.169710	0.044828	0.030197	0.065934
Ha412HOChr05	150576925	151073768	-0.021807	-0.005112	-0.003287	-0.031161
Ha412HOChr05	150891611	151197080	-0.465400	-0.176713	-0.107732	-0.390519
Ha412HOChr05	151074577	151642628	-0.444740	-0.120677	-0.078446	-0.399586
Ha412HOChr05	151197090	151724627	-0.070709	-0.012484	-0.008791	-0.096210
Ha412HOChr05	151642652	151727335	-0.233117	-0.064878	-0.041792	-0.201954
Ha412HOChr05	151724666	151986806	0.301831	0.054186	0.039214	0.190476
Ha412HOChr05	151731863	152024519	0.422944	0.085703	0.059377	0.354286
Ha412HOChr05	151986899	152351766	0.452250	0.118647	0.076409	0.319527
Ha412HOChr05	152024538	152632764	0.510404	0.108796	0.071388	0.381089
Ha412HOChr05	152351771	152648793	0.282981	0.055156	0.038025	0.204482
Ha412HOChr05	152632771	153097870	0.429319	0.092342	0.065425	0.322581
Ha412HOChr05	152649617	153110862	0.300766	0.075246	0.051849	0.221277
Ha412HOChr05	153097894	153509122	0.052419	0.010972	0.007364	-0.002755
Ha412HOChr05	153110871	154523984	0.319708	0.051920	0.036055	0.241706
Ha412HOChr05	153509426	154759309	0.201997	0.034495	0.023719	0.167123
Ha412HOChr05	154532357	155058147	-0.041987	-0.008217	-0.005595	-0.022801
Ha412HOChr05	154759312	155643229	0.143697	0.027098	0.020353	0.100334
Ha412HOChr05	155413248	155805571	0.120558	0.023193	0.016104	0.059375
Ha412HOChr05	155643275	155811341	0.087080	0.017747	0.012613	0.034161
Ha412HOChr05	155805578	155870946	0.509216	0.120751	0.094525	0.405498
Ha412HOChr05	155811347	155921206	0.473214	0.112988	0.074881	0.365497
Ha412HOChr05	155887274	156235006	-0.140461	-0.030766	-0.018710	-0.064516
Ha412HOChr05	155921461	156329169	-0.303952	-0.068120	-0.041344	-0.229381
Ha412HOChr05	156235010	156353967	0.063338	0.015141	0.009841	0.003049
Ha412HOChr05	156329223	156559558	0.255783	0.035682	0.024922	0.206406
Ha412HOChr05	156353995	156675830	-0.029794	-0.003586	-0.002461	0.007273
Ha412HOChr05	156560784	156947924	0.268087	0.052234	0.038605	0.191083
Ha412HOChr05	156676175	157274304	0.356133	0.046938	0.034544	0.256881
Ha412HOChr05	156947925	157600839	0.176590	0.015284	0.010876	0.107527
Ha412HOChr05	157274433	157805156	0.343528	0.048396	0.033611	0.280822
Ha412HOChr05	157601071	157937455	0.501010	0.133226	0.098227	0.441648
Ha412HOChr05	157806794	158613002	0.371533	0.083005	0.058363	0.326531
Ha412HOChr05	158070291	159044426	0.153891	0.024856	0.016477	0.099379
Ha412HOChr05	158639517	159055037	0.228381	0.042322	0.028229	0.081159
Ha412HOChr05	159044685	159062386	0.699502	0.359909	0.255405	0.471366
Ha412HOChr05	159057288	159064875	0.784718	0.491357	0.396953	0.760684
Ha412HOChr05	159062428	159066489	0.555873	0.321768	0.258274	0.443787
Ha412HOChr05	159064945	159143866	0.156365	0.031638	0.024032	0.131148
Ha412HOChr05	159066490	159260040	0.307810	0.054504	0.041973	0.291971
Ha412HOChr05	159144044	159447040	0.489777	0.069936	0.053053	0.442177
Ha412HOChr05	159260061	159626636	0.503909	0.058817	0.043996	0.409524
Ha412HOChr05	159447074	159672383	0.257640	0.033503	0.024519	0.204013
Ha412HOChr05	159626753	159898840	0.220134	0.030348	0.021537	0.209581
Ha412HOChr05	159672488	160137094	0.183246	0.027829	0.019032	0.178010
Ha412HOChr05	159898860	160941022	0.216676	0.033749	0.022198	0.256410
Ha412HOChr05	160139083	161276469	0.173471	0.023477	0.015305	0.146269
Ha412HOChr05	160941032	161426695	0.221147	0.050152	0.030155	0.082418
Ha412HOChr05	161276538	161602299	0.382530	0.132568	0.079345	0.235294
Ha412HOChr05	161426770	161605389	-0.060606	-0.019984	-0.011748	-0.080729
Ha412HOChr05	161602535	161850977	0.122343	0.034554	0.020991	0.002387
Ha412HOChr05	161605679	162371278	0.330554	0.059936	0.037809	0.240331
Ha412HOChr05	161851003	162843685	0.654384	0.098574	0.071699	0.549724
Ha412HOChr05	162503982	162995294	0.699183	0.107930	0.087582	0.583815
Ha412HOChr05	162843720	163282972	0.180849	0.021952	0.015382	0.083056
Ha412HOChr05	162995335	163474696	-0.078600	-0.011900	-0.008545	-0.091716
Ha412HOChr05	163283160	163556785	0.140603	0.025126	0.019426	0.145833
Ha412HOChr05	163474863	163644055	0.257403	0.046617	0.034819	0.163077
Ha412HOChr05	163556823	163658914	0.198098	0.050889	0.035899	0.097826
Ha412HOChr05	163644199	163904145	0.729246	0.232263	0.160333	0.604124
Ha412HOChr05	163659506	164186711	0.817734	0.257883	0.195584	0.748527
Ha412HOChr05	163904183	164187952	0.488674	0.182345	0.144756	0.319502
Ha412HOChr05	164186780	164209660	-0.009251	-0.004268	-0.002782	-0.009238
Ha412HOChr05	164188102	164448385	0.160078	0.039733	0.027248	0.084639
Ha412HOChr05	164209699	164745143	0.384105	0.087732	0.062442	0.283333
Ha412HOChr05	164448592	164936004	0.355790	0.075947	0.052666	0.244147
Ha412HOChr05	164745356	165006683	0.059418	0.012109	0.008141	0.000000
Ha412HOChr05	164936042	165335507	0.069219	0.016201	0.011133	0.033766
Ha412HOChr05	165006687	165490891	0.325383	0.069379	0.051203	0.245232
Ha412HOChr05	165335516	165713798	0.286909	0.073935	0.056900	0.225904
Ha412HOChr05	165490901	166021485	0.179868	0.042122	0.029945	0.157895
Ha412HOChr05	165713851	166061862	0.124657	0.023550	0.016270	0.118012
Ha412HOChr05	166021614	166090060	0.289474	0.051434	0.035846	0.248826
Ha412HOChr05	166064753	166109239	0.079974	0.021659	0.014063	0.045643
Ha412HOChr05	166090073	166439411	-0.054634	-0.012856	-0.008896	-0.072785
Ha412HOChr05	166128730	166795287	0.169751	0.026112	0.019635	0.122378
Ha412HOChr05	166441708	167153656	0.281737	0.037341	0.026996	0.217125
Ha412HOChr05	166795419	167279303	0.520911	0.077238	0.054793	0.451524
Ha412HOChr05	167154563	167314152	0.725228	0.172620	0.125145	0.625369
Ha412HOChr05	167285842	167508092	0.309972	0.070731	0.049426	0.245509
Ha412HOChr05	167396201	168436791	0.273753	0.034582	0.025687	0.202857
Ha412HOChr05	167510220	168602198	0.463388	0.049955	0.036634	0.293103
Ha412HOChr05	168436799	168651476	0.147943	0.028837	0.018242	0.078689
Ha412HOChr05	168602269	168652469	-0.143456	-0.059527	-0.037467	-0.094017
Ha412HOChr05	168651506	168659913	-0.291536	-0.150729	-0.094850	-0.219731
Ha412HOChr05	168652493	168660591	-0.103261	-0.055112	-0.038172	-0.076305
Ha412HOChr05	168659961	168697925	-0.142020	-0.067314	-0.046556	-0.110048
Ha412HOChr05	168660678	168705393	-0.187254	-0.072034	-0.048463	-0.120192
Ha412HOChr05	168697942	168873500	0.007680	0.001202	0.000941	0.003584
Ha412HOChr05	168706219	169531685	0.110063	0.016877	0.013521	0.083077
Ha412HOChr05	168873516	169937546	-0.052127	-0.009940	-0.007618	-0.053892
Ha412HOChr05	169531699	169988319	-0.134326	-0.018360	-0.013351	-0.127036
Ha412HOChr05	169938526	170108563	0.163862	0.022754	0.016584	0.185455
Ha412HOChr05	170092512	170250584	0.043217	0.007936	0.005798	0.073446
Ha412HOChr05	170108800	170828999	-0.096856	-0.015298	-0.011363	-0.137019
Ha412HOChr05	170250644	170885389	-0.259982	-0.037561	-0.027693	-0.271635
Ha412HOChr05	170829179	171147610	-0.160658	-0.026840	-0.019239	-0.103015
Ha412HOChr05	170885413	171970227	0.161603	0.024124	0.016920	0.149296
Ha412HOChr05	171147624	172152112	0.212167	0.042126	0.028364	0.199430
Ha412HOChr05	171970228	172410022	0.096576	0.014392	0.010159	0.095975
Ha412HOChr05	172152113	172785325	0.283573	0.038554	0.029191	0.256944
Ha412HOChr05	172589020	172834456	0.587955	0.126297	0.099556	0.598291
Ha412HOChr05	172785330	172871789	0.234375	0.051603	0.036716	0.114943
Ha412HOChr05	172835043	173146959	0.256820	0.050013	0.038033	0.119454
Ha412HOChr05	172872565	173326814	0.334507	0.062644	0.046829	0.267361
Ha412HOChr05	173146965	173629055	0.155138	0.029989	0.021720	0.102564
Ha412HOChr05	173326871	173926961	0.172095	0.023790	0.017160	0.102990
Ha412HOChr05	173629059	174176217	0.177910	0.021363	0.014734	0.115385
Ha412HOChr05	173930263	174351784	0.091386	0.010854	0.007646	0.058394
Ha412HOChr05	174176270	174732127	0.360498	0.053327	0.038187	0.248521
Ha412HOChr05	174351855	174821793	0.651177	0.141770	0.100283	0.480243
Ha412HOChr05	174739788	174954822	0.429001	0.118460	0.076046	0.278409
Ha412HOChr05	174822117	175347970	0.203578	0.033525	0.021499	0.094872
Ha412HOChr05	174981369	175402198	0.113974	0.017733	0.011850	0.011299
Ha412HOChr05	175348964	175808733	0.235412	0.038898	0.030080	0.177570
Ha412HOChr05	175402541	177407391	0.432467	0.068598	0.052836	0.442136
Ha412HOChr05	175831832	177421426	0.203486	0.040310	0.028788	0.178886
Ha412HOChr05	177407479	177556729	-0.116511	-0.023883	-0.017271	-0.138028
Ha412HOChr05	177421433	177855576	0.201566	0.041831	0.031553	0.145497
Ha412HOChr05	177562579	178163110	0.460345	0.075701	0.057342	0.387025
Ha412HOChr05	177855640	178251402	0.312913	0.038076	0.028261	0.240896
Ha412HOChr05	178163294	178472423	-0.070745	-0.010540	-0.007700	-0.033133
Ha412HOChr05	178251419	178640807	0.034861	0.005728	0.004189	0.045627
Ha412HOChr05	178473503	178939894	0.157502	0.036537	0.027309	0.134146
Ha412HOChr05	178640813	179367122	0.008504	0.001564	0.001190	-0.063291
Ha412HOChr05	179239229	179475540	0.153368	0.021996	0.016892	0.026490
Ha412HOChr05	179367157	179646574	0.262484	0.030233	0.022534	0.171779
Ha412HOChr05	179475542	179751344	0.213291	0.018916	0.014582	0.184524
Ha412HOChr05	179646616	179779664	0.341887	0.035169	0.028282	0.266667
Ha412HOChr05	179751373	179858804	0.298507	0.041519	0.033129	0.254098
Ha412HOChr05	179779847	180102363	0.080712	0.012392	0.009779	0.053571
Ha412HOChr05	179859113	180212302	-0.149105	-0.024541	-0.017698	-0.134058
Ha412HOChr05	180102371	180252899	-0.090932	-0.015017	-0.009378	-0.159292
Ha412HOChr05	180218237	180343295	-0.035112	-0.006046	-0.003777	-0.137019
Ha412HOChr05	180252961	180547179	-0.249423	-0.041673	-0.027844	-0.224939
Ha412HOChr05	180343469	180692244	-0.182709	-0.024446	-0.016782	-0.151862
Ha412HOChr05	180547203	180846501	0.195976	0.026607	0.018743	0.147799
Ha412HOChr05	180692302	180959530	0.007489	0.001275	0.000899	0.009119
Ha412HOChr05	180861709	181039646	-0.129756	-0.019659	-0.014325	-0.123418
Ha412HOChr05	180962688	181301987	0.019880	0.003016	0.002238	-0.026087
Ha412HOChr05	181070797	181420190	0.187530	0.035567	0.026822	0.119741
Ha412HOChr05	181313447	181580553	-0.087428	-0.013910	-0.010578	-0.164286
Ha412HOChr05	181420273	181720482	-0.402893	-0.059816	-0.043270	-0.379121
Ha412HOChr05	181580634	181897897	-0.023640	-0.004417	-0.003301	-0.034121
Ha412HOChr05	181720544	182230419	0.120990	0.025232	0.018674	0.095368
Ha412HOChr05	181943154	182250269	-0.023583	-0.005216	-0.003515	-0.042614
Ha412HOChr05	182231281	182735666	0.094937	0.017342	0.012593	0.103976
Ha412HOChr05	182437796	182892583	0.171470	0.033271	0.023375	0.142395
Ha412HOChr05	182735682	183141058	0.282979	0.042946	0.031560	0.190323
Ha412HOChr05	182892952	183242283	0.448567	0.056890	0.045397	0.409639
Ha412HOChr05	183141075	183769415	0.456605	0.063882	0.050173	0.422907
Ha412HOChr05	183244864	183974123	0.444172	0.060148	0.044881	0.357602
Ha412HOChr05	183769598	184238038	0.088206	0.014612	0.010108	0.037534
Ha412HOChr05	183974129	184618330	-0.104097	-0.017819	-0.013022	-0.157459
Ha412HOChr05	184238040	184772447	0.122274	0.021683	0.015928	0.024000
Ha412HOChr05	184621069	184816811	0.020932	0.004818	0.003237	-0.040816
Ha412HOChr05	184772671	184862965	-0.370513	-0.063098	-0.041886	-0.319620
Ha412HOChr05	184818979	185001091	-0.126388	-0.019875	-0.014416	-0.125749
Ha412HOChr05	184870560	185211802	0.163524	0.026295	0.020379	0.136951
Ha412HOChr05	185006393	185430485	0.192364	0.033204	0.025029	0.161137
Ha412HOChr05	185211957	185460365	0.040771	0.009014	0.006143	0.054313
Ha412HOChr05	185434134	185596687	-0.283161	-0.068358	-0.042921	-0.236641
Ha412HOChr05	185460421	185614829	-0.296289	-0.074353	-0.049763	-0.198777
Ha412HOChr05	185596711	185839728	-0.285786	-0.053657	-0.039179	-0.210654
Ha412HOChr05	185614877	185912973	-0.223114	-0.034458	-0.024950	-0.190981
Ha412HOChr05	185839729	185985430	0.028074	0.004118	0.003133	0.041522
Ha412HOChr05	185913372	186043514	0.267184	0.046991	0.037598	0.228296
Ha412HOChr05	185985661	186203140	0.448022	0.095509	0.070488	0.373219
Ha412HOChr05	186045059	186244495	0.209794	0.040655	0.028167	0.098462
Ha412HOChr05	186203150	186454113	-0.135000	-0.023995	-0.016985	-0.135220
Ha412HOChr05	186329370	186514478	-0.044748	-0.010462	-0.007707	-0.060172
Ha412HOChr05	186457384	186529331	0.073257	0.013414	0.010631	0.020202
Ha412HOChr05	186517804	186547053	0.154615	0.020922	0.017477	0.048387
Ha412HOChr05	186529376	186642739	0.285282	0.034737	0.028044	0.178947
Ha412HOChr05	186547108	186691019	0.604964	0.079327	0.064802	0.504762
Ha412HOChr05	186645286	186929947	0.358762	0.082777	0.066849	0.340369
Ha412HOChr06	268600	445658	0.396036	0.088678	0.066149	0.348894
Ha412HOChr06	321188	588266	0.608946	0.111090	0.083288	0.550111
Ha412HOChr06	451124	636710	0.623365	0.101840	0.073611	0.473404
Ha412HOChr06	588545	846593	0.314806	0.045841	0.030366	0.188235
Ha412HOChr06	637236	927767	-0.013356	-0.002581	-0.001678	-0.017493
Ha412HOChr06	846644	946990	-0.231250	-0.056148	-0.037765	-0.180982
Ha412HOChr06	927824	965723	-0.075244	-0.024946	-0.014863	-0.067449
Ha412HOChr06	947071	1275307	0.058382	0.018070	0.010790	-0.008043
Ha412HOChr06	966377	1531823	-0.036893	-0.009049	-0.005854	-0.034301
Ha412HOChr06	1275459	1674267	0.061609	0.014659	0.009919	0.084211
Ha412HOChr06	1531836	1684609	0.364536	0.091350	0.067907	0.317073
Ha412HOChr06	1674574	1969213	0.461724	0.077995	0.059246	0.437363
Ha412HOChr06	1697226	2447004	0.223588	0.032734	0.023183	0.205607
Ha412HOChr06	1972416	2571557	0.128977	0.024771	0.017016	0.077670
Ha412HOChr06	2447076	2927664	0.694410	0.168780	0.128402	0.487085
Ha412HOChr06	2571678	3219927	0.669257	0.191595	0.135134	0.522659
Ha412HOChr06	2927757	3448079	0.459842	0.097671	0.069576	0.405099
Ha412HOChr06	3221977	3520120	0.280471	0.052113	0.037339	0.216138
Ha412HOChr06	3448420	3549846	0.231025	0.054500	0.037783	0.183544
Ha412HOChr06	3520152	3757850	-0.042205	-0.013349	-0.008426	0.021341
Ha412HOChr06	3551564	3768348	0.198198	0.068725	0.046644	0.142433
Ha412HOChr06	3757921	3838574	0.540702	0.143568	0.105606	0.312883
Ha412HOChr06	3768360	3998253	-0.004137	-0.000789	-0.000488	0.006803
Ha412HOChr06	3838689	4002905	0.085923	0.023981	0.014148	0.024306
Ha412HOChr06	3998328	4092946	0.418851	0.163520	0.103530	0.291667
Ha412HOChr06	4003155	4262090	0.306716	0.096136	0.058283	0.220588
Ha412HOChr06	4094404	4393017	0.466070	0.115901	0.071850	0.377976
Ha412HOChr06	4273317	4481782	0.476808	0.130273	0.082263	0.400000
Ha412HOChr06	4393084	4520700	0.018791	0.005910	0.003816	0.026230
Ha412HOChr06	4483339	4521346	0.369514	0.147525	0.104373	0.316993
Ha412HOChr06	4520775	4641107	0.478398	0.164166	0.122686	0.370149
Ha412HOChr06	4570133	5159780	0.228375	0.043984	0.032769	0.099730
Ha412HOChr06	4642985	5218936	-0.015574	-0.004305	-0.002975	-0.092910
Ha412HOChr06	5159793	5433162	0.070293	0.028553	0.018868	0.048077
Ha412HOChr06	5218970	5594738	0.210198	0.054216	0.037530	0.168901
Ha412HOChr06	5442572	5699152	-0.518976	-0.189198	-0.116327	-0.429799
Ha412HOChr06	5594739	5988103	-0.139287	-0.062873	-0.040164	-0.110588
Ha412HOChr06	5699192	6259998	0.466982	0.108866	0.083814	0.399538
Ha412HOChr06	6061602	6323404	0.320988	0.060915	0.044770	0.262712
Ha412HOChr06	6260034	6419398	0.086370	0.031243	0.019331	0.118919
Ha412HOChr06	6324429	6860055	0.063066	0.029306	0.019100	0.075581
Ha412HOChr06	6419439	6987008	0.230159	0.063853	0.039601	0.117284
Ha412HOChr06	6906502	7268137	0.248686	0.038914	0.027242	0.163889
Ha412HOChr06	6987020	7564816	0.205786	0.025426	0.019293	0.191083
Ha412HOChr06	7268161	7672709	0.112845	0.020413	0.014582	0.117021
Ha412HOChr06	7565022	7857868	-0.244543	-0.063877	-0.041817	-0.308081
Ha412HOChr06	7707902	8019208	-0.314731	-0.059154	-0.041631	-0.334702
Ha412HOChr06	7858708	8081288	-0.200515	-0.035078	-0.024543	-0.204134
Ha412HOChr06	8019304	8132705	0.112988	0.027220	0.018819	0.043716
Ha412HOChr06	8081314	8505057	0.378252	0.080760	0.054232	0.250674
Ha412HOChr06	8134711	8603435	0.468940	0.094666	0.062226	0.402235
Ha412HOChr06	8505939	8807814	0.746041	0.244435	0.168124	0.701681
Ha412HOChr06	8603448	8981289	0.883304	0.357007	0.248201	0.855011
Ha412HOChr06	8807893	9167910	0.619953	0.178710	0.123472	0.490909
Ha412HOChr06	8981715	9389430	0.326462	0.068251	0.045325	0.271676
Ha412HOChr06	9172752	9534510	0.471541	0.081946	0.056858	0.384817
Ha412HOChr06	9389457	9756241	0.515123	0.108885	0.076706	0.336022
Ha412HOChr06	9535752	10320045	0.251799	0.063651	0.042250	0.161644
Ha412HOChr06	9756582	10484538	0.024084	0.004382	0.002817	0.003021
Ha412HOChr06	10320122	10488994	-0.447132	-0.121057	-0.074838	-0.388889
Ha412HOChr06	10484542	10519225	-0.591897	-0.196878	-0.118885	-0.456091
Ha412HOChr06	10489017	10584838	0.056944	0.011596	0.007796	0.003205
Ha412HOChr06	10519939	11173865	0.137972	0.031637	0.021699	0.064309
Ha412HOChr06	10584870	11234403	0.184313	0.051506	0.035564	0.137324
Ha412HOChr06	11174017	11251311	0.021123	0.004861	0.003788	-0.061093
Ha412HOChr06	11234460	11378457	-0.020379	-0.003321	-0.002339	-0.064615
Ha412HOChr06	11251363	11863799	0.113656	0.016903	0.010709	0.041096
Ha412HOChr06	11378468	11865458	-0.262185	-0.060247	-0.038148	-0.276018
Ha412HOChr06	11863827	11882845	-0.099076	-0.038935	-0.025756	-0.145455
Ha412HOChr06	11865463	12177618	0.191908	0.035234	0.026680	0.096525
Ha412HOChr06	11882988	12255224	0.265878	0.029957	0.022752	0.218638
Ha412HOChr06	12177708	12402376	0.250584	0.024549	0.018237	0.151943
Ha412HOChr06	12255643	12682128	0.161704	0.020010	0.014733	0.107914
Ha412HOChr06	12402430	12918131	0.136599	0.028981	0.019685	0.108025
Ha412HOChr06	12682836	12962830	-0.092800	-0.026618	-0.016425	-0.112069
Ha412HOChr06	12918216	13204299	0.249349	0.045855	0.029709	0.157068
Ha412HOChr06	12963924	13482865	0.475000	0.077739	0.053306	0.288056
Ha412HOChr06	13204305	13759359	0.154390	0.036136	0.026338	0.125000
Ha412HOChr06	13495623	14156310	0.257678	0.064445	0.047215	0.162791
Ha412HOChr06	13759380	14273718	0.103179	0.027637	0.019988	0.073171
Ha412HOChr06	14156572	14598826	0.006740	0.002425	0.001713	0.013378
