chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Ha412HOChr05	143905972	144472726	-0.577611	-0.122706	-0.083437	-0.511551
Ha412HOChr05	144178394	144632108	-0.276471	-0.047360	-0.032532	-0.265734
Ha412HOChr05	144472748	144824500	-0.069534	-0.012442	-0.009362	-0.071651
Ha412HOChr05	144632166	145219248	0.097118	0.016190	0.012183	0.090643
Ha412HOChr05	145128243	145305490	-0.149575	-0.020316	-0.015620	-0.175743
Ha412HOChr05	145219281	145576934	-0.138186	-0.015283	-0.011950	-0.132170
Ha412HOChr05	145305589	145878234	0.233181	0.024679	0.019215	0.147826
Ha412HOChr05	145576947	146821484	0.213942	0.022907	0.017783	0.126374
Ha412HOChr05	145878235	147003485	0.395685	0.048969	0.037988	0.270115
Ha412HOChr05	146821587	147014253	0.502621	0.105274	0.083455	0.430199
Ha412HOChr05	147003520	147429411	0.269158	0.059388	0.045084	0.207161
Ha412HOChr05	147192808	147998553	0.085020	0.020598	0.014265	0.045918
Ha412HOChr05	147429725	148983949	0.333828	0.061852	0.044731	0.298050
Ha412HOChr05	147998554	149025546	0.625704	0.114174	0.090679	0.530547
Ha412HOChr05	148983982	149324903	0.677477	0.155479	0.125640	0.559441
Ha412HOChr05	149139857	149647729	0.525283	0.122828	0.094052	0.458515
Ha412HOChr05	149325191	150346912	0.333069	0.055819	0.043399	0.224638
Ha412HOChr05	149647800	150539001	0.367600	0.066206	0.050884	0.228117
Ha412HOChr05	150347156	150889306	0.375825	0.067575	0.047602	0.268617
Ha412HOChr05	150539028	151046280	0.310768	0.053424	0.036740	0.254958
Ha412HOChr05	150890096	151129626	0.393539	0.101323	0.071921	0.369048
Ha412HOChr05	151070441	151461533	0.303395	0.053089	0.036544	0.283019
Ha412HOChr05	151129714	151646388	0.209272	0.030371	0.021291	0.167155
Ha412HOChr05	151462544	151726533	0.093422	0.021993	0.015773	-0.011019
Ha412HOChr05	151679159	151934843	-0.223844	-0.061198	-0.036901	-0.171662
Ha412HOChr05	151726688	152006251	0.465958	0.110741	0.075627	0.352151
Ha412HOChr05	151934873	152111106	0.570727	0.101219	0.077085	0.463807
Ha412HOChr05	152006305	152625716	0.561955	0.100101	0.074121	0.454787
Ha412HOChr05	152112428	152648438	0.510996	0.085510	0.060253	0.423592
Ha412HOChr05	152625736	153097870	0.494045	0.063424	0.046535	0.357143
Ha412HOChr05	152648588	153122282	0.327827	0.050151	0.037746	0.236287
Ha412HOChr05	153097894	153521676	0.042575	0.009758	0.006615	0.010753
Ha412HOChr05	153285625	154532357	0.402086	0.075343	0.054065	0.316699
Ha412HOChr05	153523754	154759244	0.476629	0.076801	0.057490	0.399510
Ha412HOChr05	154538830	154814479	0.403093	0.086476	0.063412	0.280899
Ha412HOChr05	154759296	155535888	0.284215	0.063442	0.049009	0.180921
Ha412HOChr05	154814518	155644547	0.224567	0.060498	0.043036	0.154930
Ha412HOChr05	155554230	155700892	0.104251	0.027463	0.017416	0.051672
Ha412HOChr05	155644559	155808490	-0.206144	-0.046465	-0.029023	-0.140625
Ha412HOChr05	155805511	155829979	0.286111	0.048863	0.040820	0.227642
Ha412HOChr05	155808664	155915414	0.225615	0.043662	0.034103	0.213622
Ha412HOChr05	155830067	155923218	0.314396	0.073864	0.052806	0.321534
Ha412HOChr05	155915417	156234917	0.318392	0.073140	0.048800	0.233516
Ha412HOChr05	155923612	156246104	-0.115676	-0.034833	-0.020974	-0.088608
Ha412HOChr05	156234924	156353774	-0.120686	-0.024377	-0.014880	-0.118902
Ha412HOChr05	156246110	156441761	-0.102558	-0.014044	-0.008606	-0.095041
Ha412HOChr05	156353967	156676760	-0.222605	-0.028747	-0.019370	-0.147727
Ha412HOChr05	156441838	156760805	0.160372	0.030555	0.022571	0.113269
Ha412HOChr05	156676864	157272591	0.286952	0.042045	0.031424	0.227545
Ha412HOChr05	156760842	157531309	-0.093074	-0.009576	-0.007070	-0.064706
Ha412HOChr05	157273686	157686661	0.077184	0.010976	0.008142	0.069069
Ha412HOChr05	157588355	157863253	0.231846	0.037588	0.028377	0.191740
Ha412HOChr05	157686672	158432035	0.547061	0.105894	0.080911	0.461024
Ha412HOChr05	157863261	158638898	0.473046	0.103074	0.073858	0.422505
Ha412HOChr05	158432057	159044836	0.112597	0.018469	0.012755	0.043353
Ha412HOChr05	158639375	159045754	0.207849	0.034961	0.024035	0.041298
Ha412HOChr05	159044858	159061449	0.758114	0.391981	0.279798	0.498861
Ha412HOChr05	159045762	159064668	0.850216	0.514845	0.411527	0.823409
Ha412HOChr05	159061912	159065997	0.553756	0.371022	0.296358	0.463687
Ha412HOChr05	159064710	159144662	0.266732	0.057120	0.043990	0.198630
Ha412HOChr05	159066025	159397431	0.395633	0.050392	0.039821	0.359756
Ha412HOChr05	159145490	159518902	0.434283	0.049673	0.037920	0.398230
Ha412HOChr05	159401553	159627229	0.421483	0.060874	0.045200	0.332308
Ha412HOChr05	159521387	159841161	0.110638	0.014861	0.011254	0.104956
Ha412HOChr05	159627302	160044048	0.192854	0.023817	0.017192	0.195181
Ha412HOChr05	159883670	160903409	0.150388	0.019831	0.013476	0.192118
Ha412HOChr05	160044182	161274763	0.113001	0.013085	0.008951	0.149682
Ha412HOChr05	160907085	161426532	0.348300	0.057280	0.039662	0.228125
Ha412HOChr05	161275433	161602202	0.333146	0.070267	0.047654	0.198830
Ha412HOChr05	161426554	161605504	0.086162	0.018560	0.012152	-0.017857
Ha412HOChr05	161602239	161847356	0.251630	0.044583	0.031051	0.087432
Ha412HOChr05	161605515	162371308	0.332655	0.035152	0.025669	0.258824
Ha412HOChr05	161847402	162847874	0.348818	0.041762	0.032249	0.320442
Ha412HOChr05	162538488	162989158	0.377964	0.060307	0.050403	0.352025
Ha412HOChr05	162847877	163258151	-0.027976	-0.002953	-0.002240	-0.087379
Ha412HOChr05	162989860	163474331	-0.109369	-0.014757	-0.011123	-0.145889
Ha412HOChr05	163282833	163553670	0.189085	0.039922	0.031037	0.177778
Ha412HOChr05	163474414	163586848	0.347213	0.057434	0.044004	0.256757
Ha412HOChr05	163553671	163889132	0.178931	0.030838	0.023330	0.108359
Ha412HOChr05	163639891	163904111	0.646594	0.208872	0.150425	0.564054
Ha412HOChr05	163889361	164023668	0.878207	0.347480	0.265579	0.805405
Ha412HOChr05	163904113	164187790	0.585470	0.176198	0.146362	0.415094
Ha412HOChr05	164023670	164209630	-0.168766	-0.043674	-0.031854	-0.138643
Ha412HOChr05	164187830	164448385	0.093682	0.019879	0.014380	0.056738
Ha412HOChr05	164209660	164745083	0.335806	0.068805	0.051882	0.288462
Ha412HOChr05	164448481	164929441	0.127791	0.029179	0.020652	0.108974
Ha412HOChr05	164745143	164961837	0.056580	0.011114	0.007661	0.034483
Ha412HOChr05	164935713	165335346	0.262016	0.048700	0.036235	0.193370
Ha412HOChr05	164962360	165370534	0.227333	0.040242	0.030872	0.158177
Ha412HOChr05	165335354	165713950	0.246386	0.042439	0.034401	0.192982
Ha412HOChr05	165370542	166017609	0.140192	0.023817	0.018603	0.126685
Ha412HOChr05	165714614	166059436	0.053860	0.008808	0.006556	0.032258
Ha412HOChr05	166017633	166068442	0.206046	0.034821	0.025627	0.181529
Ha412HOChr05	166060578	166380089	0.245057	0.043443	0.030644	0.212454
Ha412HOChr05	166092339	166441928	0.248475	0.033168	0.025619	0.202020
Ha412HOChr05	166380794	166795287	0.028520	0.004290	0.003417	0.002874
Ha412HOChr05	166442058	167154563	0.136088	0.019328	0.014442	0.090452
Ha412HOChr05	166795308	167285842	0.464389	0.065043	0.048382	0.411765
Ha412HOChr05	167162180	167313957	0.527342	0.115790	0.087643	0.385057
Ha412HOChr05	167285930	167482574	0.036372	0.007571	0.005254	-0.023810
Ha412HOChr05	167314152	168241586	-0.096935	-0.013967	-0.010053	-0.114943
Ha412HOChr05	167508092	168453342	0.235372	0.027397	0.020796	0.166667
Ha412HOChr05	168436764	168650050	0.195719	0.025280	0.018609	0.092949
Ha412HOChr05	168453379	168652526	-0.292545	-0.050543	-0.033781	-0.121795
Ha412HOChr05	168650124	168660109	-0.291595	-0.067247	-0.047367	-0.141141
Ha412HOChr05	168652562	168660892	-0.113490	-0.037421	-0.029152	-0.089701
Ha412HOChr05	168660117	168704363	-0.046939	-0.014381	-0.010094	-0.014134
Ha412HOChr05	168660901	168802484	0.009238	0.001547	0.001113	-0.018382
Ha412HOChr05	168704932	169531413	0.019937	0.002820	0.002256	-0.018182
Ha412HOChr05	168802553	169927704	-0.158086	-0.024887	-0.019746	-0.129630
Ha412HOChr05	169531685	169984489	-0.107655	-0.016509	-0.012195	-0.111732
Ha412HOChr05	169927710	170108563	0.262658	0.036779	0.027236	0.207831
Ha412HOChr05	169985627	170250455	0.291780	0.044194	0.032163	0.256798
Ha412HOChr05	170155162	170369152	0.220771	0.035593	0.025291	0.177778
Ha412HOChr05	170250456	170829562	0.546079	0.137337	0.105892	0.466357
Ha412HOChr05	170369153	170876818	0.467249	0.101367	0.078347	0.373650
Ha412HOChr05	170829934	170968662	0.103474	0.018198	0.013064	0.083333
Ha412HOChr05	170882334	171319604	0.123687	0.021776	0.014723	0.135693
Ha412HOChr05	170968774	172077756	0.412617	0.063355	0.045015	0.351351
Ha412HOChr05	171328652	172165276	0.348022	0.057849	0.042252	0.248677
Ha412HOChr05	172112984	172783770	0.061082	0.006256	0.005021	0.050000
Ha412HOChr05	172165295	172788441	0.407178	0.042959	0.036038	0.347170
Ha412HOChr05	172783785	172840478	0.363855	0.067371	0.049989	0.196507
Ha412HOChr05	172831994	173128981	0.092256	0.018581	0.013247	0.009901
Ha412HOChr05	172861249	173306263	0.345351	0.073203	0.055164	0.278443
Ha412HOChr05	173131246	173361667	0.262287	0.047583	0.036258	0.203822
Ha412HOChr05	173325973	173643579	0.208286	0.034697	0.026835	0.150470
Ha412HOChr05	173590235	174175911	0.189623	0.018988	0.013691	0.118343
Ha412HOChr05	173754724	174203748	0.051951	0.004559	0.003231	-0.018248
Ha412HOChr05	174175935	174730994	0.335292	0.048432	0.036433	0.288525
Ha412HOChr05	174281899	174877204	0.419839	0.065948	0.048562	0.397759
Ha412HOChr05	174731711	175063383	0.295385	0.050113	0.034097	0.300000
Ha412HOChr05	174877212	175351913	0.180197	0.028273	0.018778	0.167155
Ha412HOChr05	175145014	175458039	0.046362	0.007151	0.005049	0.003175
Ha412HOChr05	175351925	175935237	0.287154	0.048950	0.038319	0.252688
Ha412HOChr05	175458065	177407391	0.522164	0.091038	0.070521	0.498728
Ha412HOChr05	175951089	177469729	0.357904	0.059515	0.046113	0.300813
Ha412HOChr05	177407479	177556670	0.128058	0.019710	0.015180	0.078616
Ha412HOChr05	177469949	177597394	0.112552	0.024667	0.017901	0.052632
Ha412HOChr05	177556701	177873207	0.257331	0.051907	0.040182	0.216138
Ha412HOChr05	177598027	178163499	0.141379	0.019186	0.014530	0.117808
Ha412HOChr05	177955932	178294513	-0.174129	-0.024827	-0.017879	-0.179245
Ha412HOChr05	178180710	178523164	-0.103665	-0.018448	-0.013647	-0.080000
Ha412HOChr05	178302361	178713186	0.265605	0.046463	0.035785	0.236749
Ha412HOChr05	178523179	179245536	0.116728	0.021381	0.016018	0.088968
Ha412HOChr05	178713213	179411138	-0.157098	-0.024511	-0.019344	-0.161376
Ha412HOChr05	179247864	179474840	-0.200500	-0.024934	-0.020655	-0.174603
Ha412HOChr05	179411158	179617723	0.363944	0.051603	0.039793	0.253333
Ha412HOChr05	179474854	179702265	0.372829	0.052196	0.039505	0.343465
Ha412HOChr05	179640044	179763753	0.302277	0.033821	0.027059	0.271028
Ha412HOChr05	179705222	179845137	0.585334	0.062161	0.050596	0.503650
Ha412HOChr05	179763786	179861107	0.502154	0.084037	0.067329	0.473684
Ha412HOChr05	179845147	180136864	-0.019833	-0.003052	-0.002372	-0.030717
Ha412HOChr05	179861182	180237937	-0.213597	-0.033429	-0.023575	-0.229050
Ha412HOChr05	180136938	180288644	-0.033493	-0.005039	-0.003329	-0.151351
Ha412HOChr05	180238675	180546807	-0.207369	-0.025696	-0.017192	-0.250720
Ha412HOChr05	180324287	180703518	-0.220200	-0.025700	-0.017767	-0.177966
Ha412HOChr05	180546888	180950085	0.130764	0.017134	0.012208	0.085106
Ha412HOChr05	180703537	181001132	0.071851	0.010463	0.007728	0.042373
Ha412HOChr05	180950968	181297772	0.240959	0.032730	0.024532	0.173684
Ha412HOChr05	181020325	181420273	0.416096	0.069374	0.051343	0.327684
Ha412HOChr05	181299251	181580553	-0.212009	-0.038632	-0.028667	-0.309735
Ha412HOChr05	181420311	181843962	-0.251021	-0.036028	-0.026306	-0.306024
Ha412HOChr05	181580634	182126692	0.206045	0.032460	0.023966	0.207161
Ha412HOChr05	181843977	182240526	-0.062092	-0.010214	-0.007522	-0.030960
Ha412HOChr05	182130457	182510026	-0.201493	-0.026513	-0.019846	-0.178914
Ha412HOChr05	182240541	182735794	0.114729	0.015198	0.011598	0.113712
Ha412HOChr05	182510094	182899110	-0.067713	-0.010531	-0.007382	-0.010309
Ha412HOChr05	182735796	183142144	0.381154	0.049162	0.037566	0.235988
Ha412HOChr05	182899144	183304660	0.498516	0.073405	0.058662	0.417303
Ha412HOChr05	183143125	183769415	0.455508	0.058317	0.046584	0.404661
Ha412HOChr05	183481038	183974123	0.357646	0.042312	0.032654	0.306554
Ha412HOChr05	183779023	184238038	-0.058277	-0.010390	-0.007321	-0.055556
Ha412HOChr05	183974129	184333395	-0.175864	-0.032290	-0.024267	-0.211594
Ha412HOChr05	184238040	184710201	-0.376639	-0.063395	-0.047367	-0.410112
Ha412HOChr05	184333471	184815908	-0.123881	-0.026301	-0.018590	-0.173121
Ha412HOChr05	184710203	184843974	-0.021242	-0.005334	-0.003574	-0.057214
Ha412HOChr05	184815943	185016124	-0.098821	-0.017208	-0.012427	-0.093656
Ha412HOChr05	184844071	185210109	0.127578	0.016756	0.013266	0.112219
Ha412HOChr05	185019735	185429007	0.135243	0.022594	0.017685	0.131991
Ha412HOChr05	185210114	185460421	0.071960	0.015776	0.011274	0.082569
Ha412HOChr05	185430485	185596666	-0.124441	-0.023634	-0.015669	-0.097046
Ha412HOChr05	185460456	185664173	-0.422236	-0.071443	-0.050974	-0.385013
Ha412HOChr05	185596672	185841995	-0.379952	-0.066307	-0.049456	-0.339066
Ha412HOChr05	185666139	185914046	0.030909	0.005492	0.004117	0.047445
Ha412HOChr05	185842037	186028525	-0.021573	-0.003516	-0.002639	0.006329
Ha412HOChr05	185915970	186198933	0.171420	0.025610	0.019835	0.139276
Ha412HOChr05	186028558	186236711	0.289519	0.034576	0.027071	0.179567
Ha412HOChr05	186198989	186393294	0.087170	0.010323	0.007819	-0.010714
Ha412HOChr05	186236988	186508022	-0.051323	-0.008374	-0.006090	-0.130137
Ha412HOChr05	186393336	186522193	0.059594	0.013022	0.009864	0.002488
Ha412HOChr05	186508044	186528577	0.405327	0.098796	0.082962	0.308271
Ha412HOChr05	186522467	186534754	0.703434	0.187076	0.168831	0.625850
Ha412HOChr05	186528665	186539122	0.855497	0.316544	0.284421	0.804428
Ha412HOChr05	186534756	186607168	0.527083	0.067670	0.058636	0.459732
Ha412HOChr05	186540147	186684607	0.502989	0.059065	0.050807	0.444767
Ha412HOChr05	186634150	186925041	0.492615	0.087574	0.070681	0.413613
Ha412HOChr06	267065	339862	0.516499	0.099022	0.082269	0.403727
Ha412HOChr06	303507	583602	0.625074	0.110448	0.085373	0.539583
Ha412HOChr06	342091	606187	0.452583	0.070557	0.050545	0.361305
Ha412HOChr06	583786	835749	0.264026	0.034611	0.024375	0.225131
Ha412HOChr06	633384	927749	0.173429	0.025091	0.017798	0.154430
Ha412HOChr06	835951	953744	-0.104122	-0.021955	-0.015576	-0.065963
Ha412HOChr06	927824	1014946	-0.078253	-0.023065	-0.014088	-0.050279
Ha412HOChr06	953751	1276554	-0.019484	-0.004494	-0.002868	0.000000
Ha412HOChr06	1083287	1615942	0.081072	0.014603	0.010487	0.085227
Ha412HOChr06	1276556	1676037	0.341999	0.066043	0.049395	0.309589
Ha412HOChr06	1615945	1685024	0.479267	0.122885	0.093520	0.498851
Ha412HOChr06	1677658	1972635	0.641048	0.120043	0.092816	0.625731
Ha412HOChr06	1697226	2446658	0.308699	0.050313	0.037241	0.279910
Ha412HOChr06	1976300	2560027	-0.013531	-0.003011	-0.002073	-0.031884
Ha412HOChr06	2446688	2927630	0.573893	0.135261	0.097439	0.350610
Ha412HOChr06	2560083	3204979	0.619683	0.197878	0.143923	0.495702
Ha412HOChr06	2927664	3382958	0.338828	0.063868	0.047742	0.302857
Ha412HOChr06	3219646	3519175	0.223724	0.037811	0.027835	0.160221
Ha412HOChr06	3444862	3539332	0.383662	0.081061	0.058686	0.283951
Ha412HOChr06	3519271	3701279	0.017054	0.004665	0.003139	0.068323
Ha412HOChr06	3539352	3761058	-0.283151	-0.087799	-0.059674	-0.213415
Ha412HOChr06	3701505	3868314	-0.311640	-0.062956	-0.044528	-0.259786
Ha412HOChr06	3768301	3998601	-0.027577	-0.004584	-0.002889	-0.026923
Ha412HOChr06	3869301	4026131	0.203446	0.045836	0.029183	0.180272
Ha412HOChr06	3998665	4096892	0.385004	0.118712	0.081802	0.305785
Ha412HOChr06	4026133	4261917	0.307293	0.101230	0.066060	0.208589
Ha412HOChr06	4097425	4438954	0.260743	0.068826	0.043720	0.206897
Ha412HOChr06	4262090	4519880	0.292877	0.066346	0.043268	0.246411
Ha412HOChr06	4440787	4521183	0.143172	0.040099	0.027636	0.111475
Ha412HOChr06	4520623	4620008	0.259684	0.076909	0.059139	0.186246
Ha412HOChr06	4521184	4715726	0.393027	0.107717	0.081794	0.322129
Ha412HOChr06	4620337	5160333	0.449761	0.108762	0.082053	0.344262
Ha412HOChr06	4751541	5313214	0.079079	0.021880	0.015243	0.002604
Ha412HOChr06	5160501	5465991	-0.027336	-0.011352	-0.007099	-0.005831
Ha412HOChr06	5313244	5594686	0.075816	0.017927	0.012638	0.083333
Ha412HOChr06	5466084	5697872	-0.380770	-0.081940	-0.056361	-0.272727
Ha412HOChr06	5594738	5699954	-0.565486	-0.181765	-0.114283	-0.370242
Ha412HOChr06	5697920	6071673	0.446109	0.156519	0.107072	0.357488
Ha412HOChr06	5717458	6260149	0.732721	0.178233	0.141508	0.650118
Ha412HOChr06	6071678	6323404	0.190411	0.040162	0.029537	0.193939
Ha412HOChr06	6280805	6419398	0.040648	0.012450	0.008270	0.117647
Ha412HOChr06	6324429	6908088	0.042047	0.012020	0.008517	0.070270
Ha412HOChr06	6419434	6999132	0.030699	0.005613	0.004097	-0.057325
Ha412HOChr06	6909620	7249352	0.146695	0.028270	0.020873	0.081301
Ha412HOChr06	6999147	7562888	0.509546	0.092957	0.071539	0.456757
Ha412HOChr06	7266671	7714664	0.373190	0.067517	0.048967	0.329305
Ha412HOChr06	7562899	7858645	-0.170088	-0.050709	-0.031602	-0.251082
Ha412HOChr06	7814201	7981863	-0.330387	-0.086906	-0.059030	-0.409346
Ha412HOChr06	7858708	8081217	-0.289998	-0.055269	-0.040095	-0.287383
Ha412HOChr06	8017343	8134711	0.145672	0.025960	0.018686	0.116992
Ha412HOChr06	8081353	8279180	0.138999	0.025819	0.016856	0.095406
Ha412HOChr06	8165467	8534024	0.313253	0.063887	0.040815	0.257951
Ha412HOChr06	8279194	8944390	0.337083	0.043860	0.032099	0.301746
Ha412HOChr06	8534155	8984325	0.314961	0.036057	0.027067	0.273927
Ha412HOChr06	8946956	9172752	0.440743	0.093282	0.067570	0.287129
Ha412HOChr06	8985018	9495784	0.326386	0.044644	0.032587	0.265060
Ha412HOChr06	9172759	9546681	0.402559	0.061786	0.044180	0.341902
Ha412HOChr06	9496809	9759619	0.333183	0.071188	0.049764	0.210227
Ha412HOChr06	9546691	10333647	0.095072	0.018467	0.013002	0.018405
Ha412HOChr06	9759775	10486516	-0.026786	-0.005317	-0.003604	-0.031519
Ha412HOChr06	10337142	10509171	-0.360379	-0.112463	-0.066736	-0.296588
Ha412HOChr06	10486551	10562563	-0.257846	-0.068841	-0.042031	-0.210526
Ha412HOChr06	10513525	11074576	0.287481	0.043362	0.032876	0.185294
Ha412HOChr06	10564709	11231319	0.324404	0.052954	0.041848	0.240741
Ha412HOChr06	11074627	11251236	0.193604	0.029488	0.022865	0.095092
Ha412HOChr06	11231329	11544543	0.052015	0.007849	0.005510	0.019718
Ha412HOChr06	11251255	11729662	0.159623	0.023653	0.016659	0.122302
Ha412HOChr06	11544554	11882988	0.354444	0.049761	0.037324	0.204633
Ha412HOChr06	11730688	12238847	0.265326	0.034608	0.025907	0.187097
Ha412HOChr06	11883004	12243550	0.531220	0.095577	0.072823	0.494186
Ha412HOChr06	12238878	12303059	0.507844	0.107373	0.083432	0.435673
Ha412HOChr06	12243584	12404460	-0.060284	-0.008596	-0.006580	-0.037162
Ha412HOChr06	12331362	12822615	0.064719	0.007353	0.005489	0.059406
Ha412HOChr06	12404464	12956992	0.020180	0.002570	0.001850	-0.043077
Ha412HOChr06	12822633	13184363	0.091159	0.014156	0.009949	0.048485
Ha412HOChr06	12957261	13479505	0.454731	0.064101	0.046412	0.316785
Ha412HOChr06	13184967	13578906	0.491561	0.095193	0.071513	0.302961
Ha412HOChr06	13480001	14113184	0.270471	0.043227	0.035182	0.178273
Ha412HOChr06	13578923	14274107	-0.004024	-0.000616	-0.000486	-0.002985
Ha412HOChr06	14116503	14637195	0.009166	0.001917	0.001452	0.032070
Ha412HOChr06	14274148	14673956	0.111167	0.023215	0.017089	0.073171
Ha412HOChr06	14669060	14739842	0.083746	0.019669	0.013014	0.094972
Ha412HOChr06	14673962	14812094	0.157808	0.036675	0.024986	0.106599
Ha412HOChr06	14740376	15536539	0.109860	0.022905	0.016417	-0.002732
Ha412HOChr06	14935950	15562581	0.137986	0.030127	0.020735	0.065491
Ha412HOChr06	15536560	15726319	0.458053	0.099184	0.072028	0.365079
Ha412HOChr06	15634339	15878396	0.671120	0.149748	0.111860	0.472826
Ha412HOChr06	15726326	16041343	0.744374	0.180269	0.139689	0.583535
Ha412HOChr06	15878905	16559833	0.725765	0.120781	0.091516	0.690583
Ha412HOChr06	16042444	16947022	0.567393	0.085373	0.062496	0.443878
Ha412HOChr06	16561220	17795260	0.175375	0.023443	0.017233	0.117284
Ha412HOChr06	16947124	18009642	0.230829	0.026805	0.020071	0.205128
Ha412HOChr06	17795285	18037184	0.425549	0.054915	0.043335	0.405594
Ha412HOChr06	18009805	18138028	0.377293	0.049749	0.039351	0.358911
Ha412HOChr06	18037284	18404889	0.334479	0.057501	0.043061	0.316953
Ha412HOChr06	18138029	18839572	0.220384	0.036388	0.026257	0.238095
Ha412HOChr06	18404963	19035744	0.261118	0.030258	0.022046	0.231270
Ha412HOChr06	18839575	19318735	0.598773	0.102539	0.078721	0.447853
Ha412HOChr06	19035795	20020827	0.682304	0.101411	0.081759	0.546392
Ha412HOChr06	19338860	20302331	0.771598	0.128157	0.099118	0.723992
Ha412HOChr06	20022093	20857802	0.620223	0.145940	0.107620	0.572985
Ha412HOChr06	20357485	20933708	0.338836	0.075675	0.055019	0.315942
Ha412HOChr06	20857820	21048960	0.534649	0.102452	0.077244	0.463918
Ha412HOChr06	20933900	21202790	0.604146	0.075652	0.058480	0.431373
Ha412HOChr06	21049006	21478600	0.469844	0.048134	0.035716	0.353562
Ha412HOChr06	21203047	21503173	0.393716	0.054378	0.038874	0.331250
Ha412HOChr06	21478605	21621257	0.169539	0.031477	0.022950	0.142384
Ha412HOChr06	21503185	21637629	0.566288	0.118163	0.089195	0.482234
Ha412HOChr06	21623387	22382896	0.707800	0.154965	0.090254	0.595420
Ha412HOChr06	21637657	22582367	0.394386	0.075057	0.039304	0.277473
Ha412HOChr06	22383074	22981138	0.668762	0.166467	0.120203	0.569740
Ha412HOChr06	22583480	23250312	0.725378	0.223158	0.159207	0.708609
Ha412HOChr06	22981178	23536988	0.557880	0.117374	0.091982	0.490826
Ha412HOChr06	23250326	24264475	0.359730	0.054673	0.043996	0.261214
Ha412HOChr06	23536993	24978468	0.194589	0.026291	0.019198	0.084967
Ha412HOChr06	24264834	25105895	0.358691	0.059860	0.042821	0.271642
Ha412HOChr06	24979768	25273708	0.524174	0.101270	0.073480	0.438073
Ha412HOChr06	25105898	25759904	0.553467	0.105978	0.074813	0.452500
Ha412HOChr06	25273716	25977450	0.329593	0.061161	0.041887	0.205797
Ha412HOChr06	25760195	26249045	0.075491	0.009709	0.006991	0.002732
Ha412HOChr06	25977451	26500538	-0.087753	-0.012963	-0.009244	-0.042667
Ha412HOChr06	26249967	26848685	-0.285232	-0.065916	-0.042631	-0.200000
Ha412HOChr06	26501082	26902872	-0.241530	-0.072967	-0.047717	-0.181818
Ha412HOChr06	26848730	27618838	0.095021	0.024059	0.016462	0.005682
Ha412HOChr06	26902924	27848463	0.650000	0.198594	0.150266	0.513514
Ha412HOChr06	27618844	28352021	0.666069	0.144982	0.108551	0.601518
Ha412HOChr06	27848788	28373935	0.164278	0.022145	0.015701	0.101124
Ha412HOChr06	28360111	29082951	0.231288	0.031314	0.022358	0.128617
Ha412HOChr06	28374073	29481745	0.412106	0.051685	0.038397	0.330275
Ha412HOChr06	29083024	30048825	0.676230	0.126794	0.093058	0.573604
Ha412HOChr06	29481763	30621360	0.662237	0.102636	0.072959	0.589242
Ha412HOChr06	30412603	30786521	0.289024	0.040871	0.029683	0.216545
Ha412HOChr06	30621393	31105570	0.052572	0.011165	0.008392	0.002320
Ha412HOChr06	30786524	31311803	0.394500	0.070150	0.054027	0.327014
Ha412HOChr06	31116455	31786134	0.663676	0.094719	0.075410	0.585635
Ha412HOChr06	31312000	32113151	0.254427	0.040643	0.031510	0.150997
Ha412HOChr06	31787016	32663099	0.389456	0.069908	0.053121	0.294444
Ha412HOChr06	32113240	33027993	0.491701	0.069329	0.053143	0.355623
Ha412HOChr06	32663157	33228832	0.283200	0.054434	0.040021	0.150000
Ha412HOChr06	33028020	33498748	0.382848	0.088982	0.062697	0.243626
Ha412HOChr06	33228875	33713339	0.513996	0.089955	0.067355	0.369906
Ha412HOChr06	33513716	33959470	0.128175	0.018950	0.014917	0.071023
Ha412HOChr06	33713646	34187614	-0.021911	-0.003156	-0.002420	-0.094276
Ha412HOChr06	33959810	34453183	0.169765	0.036039	0.024711	0.111969
Ha412HOChr06	34187709	34463565	0.017807	0.005257	0.003435	0.022642
Ha412HOChr06	34453201	34594233	0.251131	0.081224	0.057187	0.134328
Ha412HOChr06	34464819	34940647	0.353277	0.076938	0.055292	0.221932
Ha412HOChr06	34627873	35034643	0.259458	0.040711	0.028613	0.184874
Ha412HOChr06	34941816	36030973	0.281802	0.040151	0.027994	0.209497
Ha412HOChr06	35034919	36237454	0.574584	0.109262	0.077642	0.500000
Ha412HOChr06	36031885	36693058	0.526919	0.107722	0.077692	0.420792
Ha412HOChr06	36277033	37038210	0.600698	0.095760	0.071871	0.538462
Ha412HOChr06	36701326	37167424	0.766612	0.139221	0.105963	0.701794
Ha412HOChr06	37038219	37997570	0.470247	0.090287	0.066675	0.378947
Ha412HOChr06	37167598	38167038	0.309182	0.065686	0.044511	0.249364
Ha412HOChr06	37997748	38413628	0.405348	0.085034	0.055741	0.270557
Ha412HOChr06	38167065	38508545	0.443340	0.084676	0.062211	0.352657
Ha412HOChr06	38414442	39192676	0.645993	0.143548	0.110665	0.604962
Ha412HOChr06	38508614	41252740	0.749752	0.151664	0.114945	0.666667
Ha412HOChr06	39192720	41297400	0.628254	0.138571	0.097679	0.519417
Ha412HOChr06	41255416	41447300	0.594440	0.148777	0.108064	0.509642
Ha412HOChr06	41298030	41501114	0.333628	0.084460	0.064489	0.283333
Ha412HOChr06	41447301	41649942	0.445137	0.115316	0.089380	0.378436
