chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Ha412HOChr05	184268852	184713276	-0.479300	-0.109294	-0.076488	-0.470423
Ha412HOChr05	184617720	184816782	-0.402367	-0.084325	-0.057240	-0.382716
Ha412HOChr05	184772640	184843974	-0.550298	-0.124076	-0.076652	-0.439446
Ha412HOChr05	184816839	184942586	-0.421433	-0.095392	-0.064324	-0.349650
Ha412HOChr05	184844194	185069381	-0.257576	-0.058994	-0.043639	-0.227941
Ha412HOChr05	184951047	185363001	-0.377990	-0.065569	-0.050143	-0.337017
Ha412HOChr05	185073776	185376623	-0.209025	-0.038166	-0.028952	-0.149333
Ha412HOChr05	185363122	185461363	0.065550	0.014403	0.009817	0.050676
Ha412HOChr05	185428825	185596666	-0.021829	-0.004853	-0.003288	-0.035831
Ha412HOChr05	185461369	185614877	-0.283280	-0.083138	-0.055801	-0.216901
Ha412HOChr05	185596672	185769145	-0.567777	-0.134056	-0.089728	-0.424936
Ha412HOChr05	185615167	185890062	-0.271314	-0.058908	-0.041343	-0.217391
Ha412HOChr05	185771953	185920162	-0.259259	-0.060321	-0.044582	-0.217082
Ha412HOChr05	185890100	185986035	-0.225806	-0.069037	-0.047825	-0.245509
Ha412HOChr05	185920164	186108300	-0.100372	-0.029860	-0.021644	-0.121662
Ha412HOChr05	185994790	186203140	-0.124542	-0.026372	-0.020098	-0.113095
Ha412HOChr05	186108370	186242723	-0.038049	-0.008199	-0.006142	-0.059880
Ha412HOChr05	186203162	186393564	-0.322552	-0.113536	-0.078214	-0.247475
Ha412HOChr05	186243726	186509775	-0.154350	-0.037232	-0.026664	-0.089005
Ha412HOChr05	186442666	186519550	0.427138	0.099065	0.074772	0.331395
Ha412HOChr05	186509806	186527663	0.494382	0.171182	0.140094	0.436170
Ha412HOChr05	186519554	186536347	0.776509	0.253596	0.225219	0.680851
Ha412HOChr05	186527751	186549335	0.852549	0.274877	0.240460	0.710784
Ha412HOChr05	186536366	186606579	0.547684	0.119738	0.096280	0.434555
Ha412HOChr05	186549817	186685459	0.122905	0.025380	0.019541	0.129944
Ha412HOChr05	186606636	186880662	0.078589	0.018943	0.014145	0.111455
Ha412HOChr05	186685588	187013106	-0.050173	-0.007406	-0.005654	-0.016447
Ha412HOChr06	267488	346618	-0.316101	-0.069257	-0.050074	-0.303922
Ha412HOChr06	307174	582742	-0.657835	-0.158528	-0.106932	-0.652850
Ha412HOChr06	368303	600775	-0.833916	-0.217263	-0.142686	-0.769912
Ha412HOChr06	582955	677010	-0.359278	-0.065084	-0.045631	-0.291785
Ha412HOChr06	600784	898332	-0.153677	-0.027322	-0.018554	-0.146597
Ha412HOChr06	677015	927913	-0.252577	-0.059330	-0.037611	-0.232836
Ha412HOChr06	898445	953744	-0.132861	-0.030537	-0.019622	-0.087413
Ha412HOChr06	928141	1015609	-0.263489	-0.056289	-0.036862	-0.246106
Ha412HOChr06	953772	1275772	-0.006376	-0.001578	-0.001056	-0.059140
Ha412HOChr06	1015861	1531743	0.398336	0.107988	0.074816	0.324176
Ha412HOChr06	1275820	1665922	0.389309	0.108161	0.080121	0.286517
Ha412HOChr06	1531752	1698136	0.314243	0.057554	0.041833	0.233696
Ha412HOChr06	1665989	2386124	0.037391	0.004021	0.002985	0.025907
Ha412HOChr06	1699120	2491597	-0.114835	-0.012854	-0.009659	-0.125333
Ha412HOChr06	2386125	2927344	-0.377071	-0.078075	-0.056555	-0.337047
Ha412HOChr06	2491636	3221682	-0.196262	-0.053665	-0.039113	-0.175532
Ha412HOChr06	2927506	3488542	0.105023	0.018857	0.014020	0.138122
Ha412HOChr06	3221914	3525023	-0.254854	-0.039454	-0.029584	-0.174194
Ha412HOChr06	3488620	3611708	-0.020893	-0.005531	-0.004078	0.003115
Ha412HOChr06	3525033	3759262	0.201020	0.056743	0.038956	0.146497
Ha412HOChr06	3611885	3768832	0.365241	0.106366	0.074169	0.216783
Ha412HOChr06	3759363	3915445	0.603762	0.128178	0.096175	0.430556
Ha412HOChr06	3771287	3999763	0.133387	0.022956	0.015384	0.091837
Ha412HOChr06	3975500	4026118	-0.058674	-0.018896	-0.011423	-0.062678
Ha412HOChr06	3999820	4096892	-0.127189	-0.042276	-0.027004	-0.106322
Ha412HOChr06	4026122	4307576	-0.105813	-0.022913	-0.014674	-0.090615
Ha412HOChr06	4097414	4433268	0.052883	0.013654	0.008902	0.030303
Ha412HOChr06	4307603	4504258	0.077133	0.020540	0.014108	0.046823
Ha412HOChr06	4433290	4520802	-0.124066	-0.028654	-0.019705	-0.081545
Ha412HOChr06	4504259	4612988	-0.139447	-0.028296	-0.021061	-0.009009
Ha412HOChr06	4520822	4637152	0.458690	0.085234	0.070045	0.410646
Ha412HOChr06	4616753	5146285	0.339794	0.057649	0.047124	0.232198
Ha412HOChr06	4641107	5318750	0.329790	0.059607	0.044068	0.238506
Ha412HOChr06	5146311	5468267	0.530328	0.139453	0.099208	0.461538
Ha412HOChr06	5347054	5696822	0.163961	0.033633	0.024998	0.132716
Ha412HOChr06	5468270	5699133	-0.275925	-0.041796	-0.029219	-0.164384
Ha412HOChr06	5697068	5805723	-0.023172	-0.006339	-0.003974	0.014409
Ha412HOChr06	5699136	6259941	0.451878	0.107173	0.080465	0.356818
Ha412HOChr06	5805742	6327762	0.401254	0.090488	0.065972	0.366743
Ha412HOChr06	6260063	6419467	0.063836	0.019905	0.012630	0.134078
Ha412HOChr06	6327770	6909448	0.141681	0.044952	0.030363	0.097143
Ha412HOChr06	6419527	6999126	0.158948	0.053384	0.033768	0.064356
Ha412HOChr06	6909620	7324228	0.350336	0.081258	0.061219	0.286652
Ha412HOChr06	6999147	7586218	0.297383	0.047685	0.036184	0.263682
Ha412HOChr06	7324254	7911027	-0.079139	-0.012203	-0.008132	-0.056604
Ha412HOChr06	7586219	8019304	-0.000800	-0.000119	-0.000084	0.037634
Ha412HOChr06	7911069	8081842	0.287149	0.051227	0.037873	0.221519
Ha412HOChr06	8019415	8167195	0.353122	0.078231	0.053412	0.252280
Ha412HOChr06	8081845	8523286	0.269285	0.052914	0.038196	0.202247
Ha412HOChr06	8169803	8804788	0.491652	0.108311	0.078494	0.425926
Ha412HOChr06	8525932	8947406	0.738959	0.159260	0.118107	0.674044
Ha412HOChr06	8805567	9056688	0.623260	0.121070	0.094265	0.560000
Ha412HOChr06	8947449	9174135	0.218133	0.045075	0.035866	0.185185
Ha412HOChr06	9056689	9353825	0.574473	0.158574	0.122497	0.508861
Ha412HOChr06	9174219	9496932	0.489517	0.149615	0.106473	0.450216
Ha412HOChr06	9354105	9538187	0.246957	0.067897	0.044193	0.193084
Ha412HOChr06	9497710	9759772	0.072676	0.017138	0.010947	0.003401
Ha412HOChr06	9538323	10338847	-0.051602	-0.008950	-0.005891	-0.090615
Ha412HOChr06	9759775	10486516	-0.018667	-0.003354	-0.002271	-0.036789
Ha412HOChr06	10338874	10513113	-0.172949	-0.055754	-0.030029	-0.133144
Ha412HOChr06	10486551	10558772	-0.291777	-0.066910	-0.039097	-0.189112
Ha412HOChr06	10513927	11024904	0.270213	0.052911	0.039389	0.151057
Ha412HOChr06	10562398	11231073	0.489341	0.099967	0.074952	0.371758
Ha412HOChr06	11025031	11251188	0.156109	0.026115	0.019735	0.062893
Ha412HOChr06	11231091	11378364	-0.207664	-0.048403	-0.032885	-0.186246
Ha412HOChr06	11251196	11863788	0.089758	0.017982	0.012044	0.037267
Ha412HOChr06	11378372	11882845	0.504960	0.079505	0.058303	0.355872
Ha412HOChr06	11863816	12176939	0.550329	0.116885	0.089302	0.447531
Ha412HOChr06	11882988	12240070	0.532152	0.166346	0.119035	0.478510
Ha412HOChr06	12176946	12245404	0.828438	0.373700	0.280953	0.807531
Ha412HOChr06	12240534	12265999	0.895361	0.288491	0.235612	0.824053
Ha412HOChr06	12245514	12404405	0.344337	0.066063	0.050000	0.261981
Ha412HOChr06	12266004	12682105	-0.175676	-0.044326	-0.032084	-0.142857
Ha412HOChr06	12404418	12955917	-0.296450	-0.060331	-0.042413	-0.237245
Ha412HOChr06	12753971	12993480	0.056440	0.009394	0.006349	0.021875
Ha412HOChr06	12955956	13206286	0.319976	0.061460	0.041071	0.288732
Ha412HOChr06	13072599	13506854	0.116183	0.019616	0.014665	0.124579
Ha412HOChr06	13206307	14156581	0.156863	0.027607	0.021324	0.120448
Ha412HOChr06	13506894	14636180	0.358185	0.061531	0.047216	0.296392
Ha412HOChr06	14156604	14684157	0.279111	0.046668	0.035348	0.232687
Ha412HOChr06	14636816	14745242	0.158233	0.023572	0.016961	0.121302
Ha412HOChr06	14737389	14936766	0.170899	0.033074	0.023460	0.056452
Ha412HOChr06	14745268	15553194	0.176772	0.047225	0.032050	0.053864
Ha412HOChr06	14937289	15726335	0.348586	0.061693	0.044673	0.242206
Ha412HOChr06	15553458	15762437	0.462751	0.086937	0.064988	0.350000
Ha412HOChr06	15727808	16041091	0.647558	0.138082	0.104512	0.567213
Ha412HOChr06	15762452	16558806	0.380092	0.054384	0.039887	0.342939
Ha412HOChr06	16041343	16944270	0.080347	0.011417	0.008122	0.006006
Ha412HOChr06	16558815	17782239	0.263030	0.035857	0.025128	0.165541
Ha412HOChr06	16944456	17909895	0.103817	0.015728	0.011083	0.022599
Ha412HOChr06	17782875	18019134	0.457585	0.108065	0.083032	0.399142
Ha412HOChr06	17942287	18034459	0.860674	0.265542	0.214552	0.793522
Ha412HOChr06	18019147	18037524	0.783962	0.384633	0.295484	0.582418
Ha412HOChr06	18034530	18073195	0.385404	0.125164	0.091583	0.250689
Ha412HOChr06	18037534	18340796	0.334011	0.064787	0.048758	0.277143
Ha412HOChr06	18073626	18410282	0.174110	0.047952	0.033636	0.184136
Ha412HOChr06	18344874	19022457	0.106907	0.023076	0.015499	0.113889
Ha412HOChr06	18410287	19203220	0.238358	0.035844	0.025916	0.166667
Ha412HOChr06	19022471	20034037	0.038432	0.004147	0.003219	0.005747
Ha412HOChr06	19203235	20455161	0.021722	0.002443	0.001831	-0.015345
Ha412HOChr06	20034044	20864348	0.258806	0.049156	0.036090	0.200000
Ha412HOChr06	20455207	21047382	0.147132	0.025792	0.019602	0.154286
Ha412HOChr06	20865097	21049539	-0.067237	-0.010637	-0.007786	-0.037801
Ha412HOChr06	21048792	21175142	0.049759	0.009139	0.006671	0.049587
Ha412HOChr06	21049544	21478419	-0.363967	-0.044435	-0.031932	-0.317784
Ha412HOChr06	21175181	21623387	-0.379982	-0.044518	-0.030494	-0.331551
Ha412HOChr06	21478565	21743855	-0.120962	-0.022612	-0.015703	-0.110553
Ha412HOChr06	21628586	21744170	-0.678808	-0.446866	-0.249962	-0.664516
Ha412HOChr06	21743891	22399881	-0.855983	-0.671172	-0.342901	-0.799682
Ha412HOChr06	21744175	22936301	-0.261706	-0.071088	-0.047915	-0.107399
Ha412HOChr06	22400134	23303475	0.474932	0.077473	0.054291	0.420118
Ha412HOChr06	22936322	24110312	0.305828	0.037475	0.028806	0.208333
Ha412HOChr06	23303492	24968508	0.125980	0.013596	0.009978	-0.012121
Ha412HOChr06	24113883	25161660	0.126481	0.014161	0.010004	0.061111
Ha412HOChr06	24968851	25593151	0.133977	0.016661	0.012142	0.114130
Ha412HOChr06	25166013	25975735	0.100307	0.011419	0.008338	0.048711
Ha412HOChr06	25593156	25979947	-0.089180	-0.012719	-0.009062	-0.075529
Ha412HOChr06	25975860	25983795	-0.261997	-0.066601	-0.049125	-0.170068
Ha412HOChr06	25980051	26500693	-0.152507	-0.027399	-0.019200	-0.110429
Ha412HOChr06	25983804	26848730	-0.214991	-0.036691	-0.024029	-0.150470
Ha412HOChr06	26501061	26902872	-0.307132	-0.079799	-0.050967	-0.199377
Ha412HOChr06	26849351	27844493	0.022564	0.003676	0.002741	-0.093750
Ha412HOChr06	26902909	28352021	0.159877	0.020696	0.015302	0.065315
Ha412HOChr06	27847164	28374024	-0.102507	-0.018277	-0.012912	-0.107062
Ha412HOChr06	28354009	29112471	-0.093327	-0.017379	-0.012331	-0.099274
Ha412HOChr06	28375848	29901217	0.043570	0.006272	0.004625	0.061008
Ha412HOChr06	29112606	30606484	0.088253	0.009546	0.007096	0.123167
Ha412HOChr06	30033375	30787392	0.386693	0.040056	0.029102	0.324074
Ha412HOChr06	30607633	31139611	0.333333	0.065925	0.046257	0.266990
Ha412HOChr06	30956194	31784988	0.369712	0.065121	0.046961	0.330749
Ha412HOChr06	31139633	32156167	0.275726	0.028154	0.021772	0.230519
Ha412HOChr06	31785592	32831318	0.014722	0.001665	0.001325	-0.005602
Ha412HOChr06	32156168	33228714	0.007719	0.001273	0.000995	-0.012407
Ha412HOChr06	33025981	33496453	0.116547	0.027930	0.020182	0.054201
Ha412HOChr06	33228715	33714877	0.322915	0.049336	0.036343	0.179641
Ha412HOChr06	33496968	33959903	0.183372	0.027023	0.020663	0.107872
Ha412HOChr06	33752088	34451645	0.242532	0.037355	0.027456	0.147541
Ha412HOChr06	33959909	34454941	0.432859	0.078203	0.052300	0.240924
Ha412HOChr06	34452231	34731739	-0.041955	-0.009787	-0.006381	-0.068249
Ha412HOChr06	34454949	34942314	-0.021345	-0.003321	-0.002352	-0.085714
Ha412HOChr06	34731744	35107933	0.102909	0.012998	0.009099	0.092937
Ha412HOChr06	34944856	36088014	0.105866	0.011653	0.008205	0.104377
Ha412HOChr06	35717329	36568955	-0.044763	-0.004526	-0.003257	-0.055738
Ha412HOChr06	36090200	36794221	0.045092	0.005015	0.003608	0.007692
Ha412HOChr06	36570449	37147551	0.247911	0.035154	0.027157	0.248649
Ha412HOChr06	36794724	37391509	0.242493	0.032396	0.025591	0.236715
Ha412HOChr06	37153001	38167038	0.082165	0.010224	0.007732	0.099415
Ha412HOChr06	37391554	38451897	-0.039241	-0.004574	-0.003434	0.012594
Ha412HOChr06	38167065	39192742	0.083251	0.010039	0.007826	0.118483
Ha412HOChr06	38452334	41255502	0.042661	0.004916	0.003814	0.079179
Ha412HOChr06	39193259	41501101	-0.109301	-0.009716	-0.007333	-0.137072
Ha412HOChr06	41255533	41650245	-0.064312	-0.007042	-0.005366	-0.106635
Ha412HOChr06	41501114	41866929	0.070436	0.010663	0.008226	0.018041
Ha412HOChr06	41780785	42676683	0.165874	0.025152	0.019614	0.200542
Ha412HOChr06	41866998	43600989	0.211812	0.026260	0.021343	0.263456
Ha412HOChr06	42676716	44200949	0.336988	0.037143	0.030140	0.320755
Ha412HOChr06	43601046	44556675	0.281654	0.039393	0.030363	0.190476
Ha412HOChr06	44200960	45083316	-0.002636	-0.000374	-0.000283	-0.037543
Ha412HOChr06	44556696	45296526	0.241884	0.032960	0.025579	0.129129
Ha412HOChr06	45084185	45777100	0.078189	0.010815	0.007871	0.076023
Ha412HOChr06	45296569	46380437	-0.042749	-0.006920	-0.004863	-0.022599
Ha412HOChr06	45777466	46678422	0.256434	0.041954	0.030221	0.222222
Ha412HOChr06	46452471	47012244	0.261803	0.031592	0.023480	0.227799
Ha412HOChr06	46678449	47265103	0.000737	0.000113	0.000084	0.042553
Ha412HOChr06	47012278	47406181	0.151737	0.025928	0.019303	0.158436
Ha412HOChr06	47265105	47989663	0.244898	0.038101	0.029053	0.208696
Ha412HOChr06	47406414	48293541	0.227634	0.037542	0.029611	0.148837
Ha412HOChr06	47989811	49110873	0.057663	0.010993	0.008697	0.006993
Ha412HOChr06	48293546	49223619	-0.090246	-0.016450	-0.012122	-0.114458
Ha412HOChr06	49111327	50085070	0.479984	0.100143	0.073703	0.388889
Ha412HOChr06	49235551	50573623	0.470003	0.086408	0.065540	0.410673
Ha412HOChr06	50086012	51472733	-0.086593	-0.011583	-0.008577	-0.051672
Ha412HOChr06	50574276	51790206	0.122040	0.019640	0.014653	0.123944
Ha412HOChr06	51475724	54213151	0.274754	0.052102	0.038961	0.194767
Ha412HOChr06	51790636	54440784	-0.158589	-0.024292	-0.018209	-0.138047
Ha412HOChr06	54213182	54808156	0.200470	0.027061	0.020719	0.263456
Ha412HOChr06	54441155	55178115	0.271858	0.022634	0.017630	0.320388
Ha412HOChr06	54808383	55642953	-0.342386	-0.036601	-0.026400	-0.325758
Ha412HOChr06	55178128	55748515	-0.292394	-0.085074	-0.053815	-0.235632
Ha412HOChr06	55642961	56022577	-0.160071	-0.033717	-0.024309	-0.139037
Ha412HOChr06	55748530	56786190	-0.016977	-0.002557	-0.001985	-0.018868
Ha412HOChr06	56022626	57837801	0.076212	0.007655	0.006152	0.090426
Ha412HOChr06	56826876	58322826	-0.011013	-0.000982	-0.000765	-0.026403
Ha412HOChr06	57837804	58840575	-0.519560	-0.052011	-0.038840	-0.472843
Ha412HOChr06	58438955	59065996	-0.287356	-0.032910	-0.024372	-0.321839
Ha412HOChr06	58841630	59149607	-0.169001	-0.041625	-0.029054	-0.128834
Ha412HOChr06	59066146	59163928	-0.526297	-0.168967	-0.116913	-0.411043
Ha412HOChr06	59149983	59411960	-0.531417	-0.158368	-0.110745	-0.510204
Ha412HOChr06	59242036	59509405	-0.480163	-0.120314	-0.078143	-0.369110
Ha412HOChr06	59412081	59687817	-0.185697	-0.034237	-0.023430	-0.083942
Ha412HOChr06	59509484	59693705	-0.208804	-0.045249	-0.036332	-0.193548
Ha412HOChr06	59687981	60167307	-0.118716	-0.021410	-0.017188	-0.145889
Ha412HOChr06	59693755	61432513	-0.140143	-0.019187	-0.015098	-0.128342
Ha412HOChr06	60167502	62180762	-0.163649	-0.021890	-0.016928	-0.131250
Ha412HOChr06	61432639	62528375	-0.255794	-0.045722	-0.033964	-0.212121
Ha412HOChr06	62180814	62971646	-0.203974	-0.038877	-0.028166	-0.173759
Ha412HOChr06	62528378	63262782	0.033608	0.006575	0.004898	0.053004
Ha412HOChr06	63195953	63459247	-0.393252	-0.093142	-0.065947	-0.309524
Ha412HOChr06	63262979	63692228	-0.587520	-0.152348	-0.107738	-0.460993
Ha412HOChr06	63459402	64906507	-0.211045	-0.042178	-0.030641	-0.139073
Ha412HOChr06	63692229	66021818	-0.215244	-0.035881	-0.023725	-0.266667
Ha412HOChr06	64906560	67067196	-0.236170	-0.030085	-0.022089	-0.340625
Ha412HOChr06	66021864	67970679	0.209326	0.024118	0.019220	0.130584
Ha412HOChr06	67067382	68466302	0.034737	0.005732	0.004365	-0.042208
Ha412HOChr06	67999226	69522296	-0.147105	-0.033026	-0.023791	-0.145062
Ha412HOChr06	68466348	69560442	-0.260072	-0.056629	-0.042219	-0.215517
Ha412HOChr06	69522677	70363911	-0.471059	-0.072874	-0.055212	-0.481848
Ha412HOChr06	69560474	70366577	-0.592755	-0.114035	-0.079734	-0.561873
Ha412HOChr06	70363917	70676612	-0.344383	-0.101118	-0.067737	-0.364486
Ha412HOChr06	70367019	71153076	-0.210505	-0.040109	-0.030289	-0.192412
Ha412HOChr06	70679255	71854740	-0.117057	-0.018795	-0.015089	-0.156733
Ha412HOChr06	71153581	72973160	0.055105	0.006552	0.004886	-0.053435
Ha412HOChr06	71854905	73358397	-0.123391	-0.017039	-0.012266	-0.104712
Ha412HOChr06	73010538	73706256	0.131830	0.025534	0.020015	0.176923
Ha412HOChr06	73664461	74390822	0.207628	0.030126	0.024454	0.218430
Ha412HOChr06	73706275	74475666	-0.480613	-0.088268	-0.066810	-0.450172
Ha412HOChr06	74390982	74513236	-0.370439	-0.110059	-0.073828	-0.307692
Ha412HOChr06	74475681	74526340	0.265094	0.062757	0.046732	0.233898
Ha412HOChr06	74513239	74738262	0.072976	0.022834	0.016105	0.109215
Ha412HOChr06	74526376	76163968	-0.271186	-0.039238	-0.028966	-0.267974
Ha412HOChr06	74738326	76745887	-0.123153	-0.012459	-0.009825	-0.123077
Ha412HOChr06	76164016	79957654	0.257749	0.028963	0.021803	0.175084
Ha412HOChr06	76745909	80240582	0.044816	0.006867	0.004773	0.040462
Ha412HOChr06	79959717	81679572	-0.010452	-0.001847	-0.001346	-0.011933
Ha412HOChr06	80240651	81852274	0.565615	0.119617	0.090790	0.377778
Ha412HOChr06	81679656	82150013	0.398051	0.081991	0.058646	0.360775
Ha412HOChr06	81854680	82236930	-0.503863	-0.153141	-0.087309	-0.370370
Ha412HOChr06	82150070	82380102	-0.513220	-0.147664	-0.085730	-0.415525
Ha412HOChr06	82236936	82940524	-0.022436	-0.003578	-0.002520	0.022409
Ha412HOChr06	82415334	85651842	0.360057	0.080168	0.058959	0.342857
Ha412HOChr06	82940621	86815376	0.220968	0.047164	0.034900	0.147727
Ha412HOChr06	85651844	86822779	0.229742	0.046126	0.033094	0.147335
Ha412HOChr06	86816070	87246690	0.431068	0.102000	0.079113	0.325228
Ha412HOChr06	86822810	87607336	0.100742	0.016767	0.013485	0.037975
Ha412HOChr06	87247974	88189521	-0.107877	-0.021629	-0.015824	-0.155313
Ha412HOChr06	87607467	88706673	0.230656	0.032070	0.024919	0.170103
Ha412HOChr06	88189784	89024760	0.579472	0.064737	0.049897	0.500000
Ha412HOChr06	88723434	89249776	0.372139	0.088180	0.058543	0.293729
Ha412HOChr06	89024888	89720930	-0.118662	-0.025159	-0.018346	-0.070707
Ha412HOChr06	89249840	90500016	-0.174955	-0.024634	-0.019252	-0.129944
Ha412HOChr06	89723287	90928433	0.386194	0.037941	0.027184	0.278571
Ha412HOChr06	90500036	91984680	-0.015106	-0.001415	-0.000927	-0.006803
Ha412HOChr06	90929629	93214401	-0.153878	-0.017413	-0.011965	-0.147399
Ha412HOChr06	91984725	95724527	-0.197075	-0.032333	-0.022725	-0.185819
Ha412HOChr06	93214441	97396887	-0.207890	-0.029401	-0.021354	-0.162095
Ha412HOChr06	95724533	97838510	-0.369655	-0.042020	-0.029764	-0.272189
Ha412HOChr06	97396952	97931917	-0.323636	-0.045707	-0.032309	-0.319728
Ha412HOChr06	97838517	98568325	0.201866	0.032614	0.025825	0.160350
Ha412HOChr06	97932015	98887837	0.438621	0.070775	0.052811	0.403423
Ha412HOChr06	98568943	101292907	0.437692	0.049800	0.037212	0.354369
Ha412HOChr06	98887936	101605767	0.110584	0.012474	0.009455	0.059140
Ha412HOChr06	101292930	102133956	0.169553	0.028324	0.021610	0.101190
Ha412HOChr06	101606985	102495180	0.016575	0.003167	0.002519	-0.052941
Ha412HOChr06	102133964	102838794	-0.464859	-0.086105	-0.063336	-0.377778
Ha412HOChr06	102495243	104480397	-0.206302	-0.023485	-0.016104	-0.198238
Ha412HOChr06	102838798	105589070	0.054965	0.006020	0.004223	-0.010616
Ha412HOChr06	104543329	106559390	-0.290317	-0.034405	-0.025198	-0.305263
Ha412HOChr06	105590938	107385678	-0.367244	-0.049996	-0.036256	-0.358717
Ha412HOChr06	106559543	109362853	0.116950	0.012980	0.009774	0.072874
Ha412HOChr06	107417991	112046449	0.162747	0.016398	0.012494	0.131833
Ha412HOChr06	109362882	112931266	0.011630	0.001653	0.001217	0.029316
Ha412HOChr06	112046846	113368371	-0.116776	-0.015893	-0.010233	-0.120181
Ha412HOChr06	112931336	116636440	0.101918	0.008053	0.005825	0.032258
Ha412HOChr06	113400943	120192999	-0.028450	-0.002750	-0.002045	-0.036900
Ha412HOChr06	116636628	121115781	0.000618	0.000101	0.000071	-0.038076
Ha412HOChr06	120193062	122773660	0.258216	0.030146	0.021759	0.189873
Ha412HOChr06	121115833	124207766	0.171223	0.017179	0.012452	0.153846
Ha412HOChr06	122780895	125093550	0.085440	0.011343	0.008556	0.015385
Ha412HOChr06	124515722	126560438	0.023289	0.002110	0.001583	-0.021687
Ha412HOChr06	125093770	129000998	0.143452	0.016787	0.012077	0.121094
Ha412HOChr06	126560452	129907153	0.146968	0.029694	0.019416	0.124706
Ha412HOChr06	129002186	135378329	-0.131459	-0.019815	-0.013453	-0.081571
Ha412HOChr06	129907159	136154733	0.034611	0.005281	0.003552	0.010949
Ha412HOChr06	135378369	136602022	0.380314	0.063122	0.044016	0.300395
Ha412HOChr06	136154795	137139669	0.376914	0.040795	0.031171	0.338028
Ha412HOChr06	136602064	138705509	0.127645	0.023892	0.016705	0.115942
Ha412HOChr06	137139760	139579088	0.072408	0.017027	0.010589	0.016736
Ha412HOChr06	138705588	139688648	0.110302	0.017590	0.011966	0.024096
Ha412HOChr06	139579190	139781023	-0.229403	-0.059123	-0.032982	-0.235915
Ha412HOChr06	139689043	140300089	-0.304817	-0.096250	-0.048845	-0.293948
Ha412HOChr06	139781107	140355649	0.375334	0.139829	0.087269	0.307087
Ha412HOChr06	140300160	140963594	0.531618	0.170922	0.115366	0.503958
Ha412HOChr06	140355661	144377496	0.145249	0.034136	0.024185	0.126761
Ha412HOChr06	140963648	146179224	-0.382555	-0.072262	-0.050701	-0.383812
Ha412HOChr06	144497643	146181720	-0.543128	-0.098934	-0.067850	-0.485981
Ha412HOChr06	146180628	146880870	-0.140837	-0.025950	-0.017632	-0.156667
Ha412HOChr06	146181762	151006308	0.040187	0.005645	0.004058	-0.019608
Ha412HOChr06	146886884	152887745	0.295408	0.032634	0.023771	0.223958
Ha412HOChr06	151018693	152899397	0.390467	0.054178	0.039169	0.317221
Ha412HOChr06	152887755	153426840	0.178571	0.036201	0.025504	0.085000
Ha412HOChr06	152899436	154011857	0.000000	0.000000	0.000000	-0.061224
Ha412HOChr06	153584225	155011840	-0.086614	-0.016581	-0.011395	-0.074286
Ha412HOChr07	977932	1312601	0.307046	0.090442	0.064416	0.244444
Ha412HOChr07	1101661	1395300	0.003003	0.000713	0.000513	0.003322
Ha412HOChr07	1312886	1449486	-0.337906	-0.076446	-0.053358	-0.250000
Ha412HOChr07	1395573	1466773	-0.030398	-0.009026	-0.006292	-0.026786
Ha412HOChr07	1449551	1513993	-0.103212	-0.026764	-0.018808	-0.083573
Ha412HOChr07	1467170	1529978	-0.002354	-0.000586	-0.000392	0.000000
Ha412HOChr07	1517242	2314482	0.279517	0.085570	0.053802	0.179641
Ha412HOChr07	1529979	2602323	0.135755	0.032763	0.022797	0.069182
Ha412HOChr07	2345549	3534249	0.022401	0.003395	0.002644	0.041801
Ha412HOChr07	2602410	3590366	-0.003775	-0.000606	-0.000466	0.036313
Ha412HOChr07	3534268	4174095	-0.206191	-0.044142	-0.029923	-0.123324
Ha412HOChr07	3590399	4279564	0.001408	0.000342	0.000243	-0.011933
Ha412HOChr07	4174168	4280366	0.156233	0.051675	0.038555	0.062791
Ha412HOChr07	4279898	4280929	0.078644	0.054460	0.037662	0.026042
Ha412HOChr07	4280393	4281542	0.062458	0.052452	0.034743	0.022599
Ha412HOChr07	4280931	4373741	0.023715	0.005725	0.003717	-0.022161
Ha412HOChr07	4281571	4536527	0.393222	0.077179	0.052627	0.241645
Ha412HOChr07	4373770	4648690	0.489551	0.073789	0.054279	0.355140
Ha412HOChr07	4538492	4653881	0.578776	0.105192	0.081155	0.441805
Ha412HOChr07	4648737	4662988	0.433724	0.174191	0.131535	0.290667
Ha412HOChr07	4653884	5758220	0.042821	0.019128	0.013166	-0.015015
Ha412HOChr07	4663898	6231598	-0.005735	-0.001644	-0.001158	-0.044369
Ha412HOChr07	5758294	6555323	-0.423898	-0.068047	-0.041316	-0.323194
Ha412HOChr07	6231689	9004507	-0.083333	-0.007875	-0.005579	-0.146667
Ha412HOChr07	6555651	9622869	0.065989	0.005805	0.004417	0.030227
Ha412HOChr07	9107584	12418467	-0.059487	-0.005305	-0.004099	-0.070621
Ha412HOChr07	9622883	13770659	-0.160232	-0.016656	-0.012939	-0.171498
Ha412HOChr07	12421141	13775046	-0.202112	-0.034920	-0.026551	-0.212821
Ha412HOChr07	13770660	15202380	-0.092109	-0.014841	-0.011077	-0.129310
Ha412HOChr07	13775114	18126173	-0.193151	-0.017161	-0.013313	-0.174847
Ha412HOChr07	15205519	19054921	-0.397541	-0.056920	-0.039746	-0.358491
Ha412HOChr07	18126389	19056738	-0.351365	-0.105318	-0.063768	-0.297561
