chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Ha412HOChr03	38405695	38690526	-0.119583	-0.018660	-0.012794	-0.008451
Ha412HOChr03	38689038	38765989	0.206230	0.054281	0.037490	0.213018
Ha412HOChr03	38690577	39958272	0.215385	0.033556	0.025957	0.193878
Ha412HOChr03	38951503	40708183	0.411192	0.049684	0.038449	0.364835
Ha412HOChr03	39958777	41653980	0.274788	0.032676	0.023634	0.221939
Ha412HOChr03	40882907	42461006	0.191470	0.021733	0.015777	0.137931
Ha412HOChr03	41654040	42805307	0.534478	0.060321	0.046357	0.410876
Ha412HOChr03	42461103	43490620	0.355074	0.054444	0.041005	0.284375
Ha412HOChr03	42805524	44122763	0.285958	0.039028	0.028432	0.186441
Ha412HOChr03	43490666	44164543	0.370051	0.055210	0.039629	0.197674
Ha412HOChr03	44122893	44214548	0.294553	0.038358	0.030611	0.147436
Ha412HOChr03	44203631	44269965	0.236909	0.031465	0.026486	0.188854
Ha412HOChr03	44214606	44490553	0.094102	0.018652	0.014668	0.117647
Ha412HOChr03	44269985	44697882	-0.214157	-0.031342	-0.021002	-0.136264
Ha412HOChr03	44559297	44928240	-0.260854	-0.037793	-0.025163	-0.216518
Ha412HOChr03	44698014	45709005	-0.042938	-0.007630	-0.005615	-0.053299
Ha412HOChr03	44974018	45963233	0.091563	0.011885	0.008692	0.088312
Ha412HOChr03	45859985	45978481	0.163724	0.019520	0.014263	0.115282
Ha412HOChr03	45964476	46587200	0.125281	0.021412	0.015437	0.078049
Ha412HOChr03	45978482	47621972	0.492634	0.102189	0.074400	0.461698
Ha412HOChr03	46587999	48049157	0.614728	0.103295	0.078604	0.516630
Ha412HOChr03	47622543	48941480	0.569489	0.097535	0.073736	0.428261
Ha412HOChr03	48049186	50006314	0.643043	0.114791	0.083562	0.549793
Ha412HOChr03	48944269	50755566	0.264504	0.032484	0.024744	0.247863
Ha412HOChr03	50006393	51256761	0.210290	0.023214	0.017681	0.127072
Ha412HOChr03	50755938	51482450	0.477273	0.087147	0.062674	0.412229
Ha412HOChr03	51256890	51628993	0.468309	0.127500	0.077827	0.385172
Ha412HOChr03	51485120	52030873	-0.053734	-0.010227	-0.006726	-0.039698
Ha412HOChr03	51633152	52325253	0.069725	0.010896	0.008264	0.039216
Ha412HOChr03	52030915	53191545	0.490533	0.078141	0.059809	0.449640
Ha412HOChr03	52326696	53720687	0.426494	0.075149	0.057313	0.362473
Ha412HOChr03	53238219	53945994	-0.052217	-0.007312	-0.005527	-0.118902
Ha412HOChr03	53721635	55604006	0.093257	0.013182	0.009747	0.032738
Ha412HOChr03	53946005	55881984	0.246010	0.039633	0.029471	0.190736
Ha412HOChr03	55604016	56470387	0.100173	0.011531	0.008845	0.090909
Ha412HOChr03	55881986	56903010	0.517740	0.075544	0.058787	0.495455
Ha412HOChr03	56502803	58069655	0.722177	0.164587	0.125453	0.696897
Ha412HOChr03	57064679	59199695	0.451084	0.069759	0.054776	0.384416
Ha412HOChr03	58073195	59515691	0.327663	0.049838	0.038081	0.263658
Ha412HOChr03	59199817	60202095	0.287382	0.052565	0.036094	0.250000
Ha412HOChr03	59516044	60677055	0.386682	0.055756	0.040609	0.359413
Ha412HOChr03	60202805	60821436	0.459580	0.041451	0.031297	0.297619
Ha412HOChr03	60677071	61481099	0.331174	0.028181	0.021112	0.141066
Ha412HOChr03	60821477	61665565	0.547670	0.063083	0.045056	0.369048
Ha412HOChr03	61481237	62355726	0.274259	0.041139	0.028941	0.198044
Ha412HOChr03	61666951	62414534	0.255901	0.042803	0.030631	0.221333
Ha412HOChr03	62355837	62541356	0.370748	0.073479	0.053531	0.350000
Ha412HOChr03	62414584	63132223	0.156665	0.031987	0.024200	0.180828
Ha412HOChr03	62542625	63940583	0.133187	0.023369	0.016984	0.112605
Ha412HOChr03	63132328	64972358	0.117791	0.017809	0.012379	0.025735
Ha412HOChr03	63941886	65601161	0.047007	0.006823	0.004644	-0.013699
Ha412HOChr03	64972447	66031786	-0.244781	-0.046561	-0.032706	-0.190114
Ha412HOChr03	65605572	66364812	0.108069	0.024385	0.018613	0.109244
Ha412HOChr03	66034797	66690770	0.560249	0.135640	0.107556	0.451456
Ha412HOChr03	66364820	66691721	0.241899	0.062340	0.046180	0.094183
Ha412HOChr03	66690779	66693146	0.098238	0.027404	0.020768	0.007042
Ha412HOChr03	66691724	67318989	0.457367	0.168990	0.111964	0.254157
Ha412HOChr03	66693257	68985318	0.739365	0.301266	0.205402	0.668269
Ha412HOChr03	67319073	68985662	0.837896	0.331080	0.249156	0.765152
Ha412HOChr03	68985324	69288724	0.788931	0.139655	0.119147	0.572519
Ha412HOChr03	68985944	69289200	0.748826	0.129701	0.111773	0.594203
Ha412HOChr03	69288737	70180947	0.850638	0.143670	0.122653	0.809524
Ha412HOChr03	69289210	70426897	0.476744	0.074143	0.054087	0.385827
Ha412HOChr03	70181001	70427580	0.122133	0.030107	0.019864	0.022727
Ha412HOChr03	70427116	70429927	0.481707	0.268141	0.170843	0.261765
Ha412HOChr03	70427611	70505650	0.823490	0.252197	0.168935	0.656535
Ha412HOChr03	70429946	71261509	0.819954	0.192643	0.136132	0.544355
Ha412HOChr03	70566155	72123106	0.675634	0.139513	0.097733	0.395349
Ha412HOChr03	71261513	72548265	0.527008	0.130692	0.091317	0.370732
Ha412HOChr03	72123115	72549403	0.571186	0.228921	0.169229	0.446575
Ha412HOChr03	72548326	72690555	0.787612	0.345635	0.271721	0.673563
Ha412HOChr03	72549404	74027544	0.781864	0.154852	0.118792	0.738462
Ha412HOChr03	73014737	74991547	0.859259	0.180847	0.129454	0.852518
Ha412HOChr03	74027591	75208171	0.921053	0.286539	0.187444	0.904924
Ha412HOChr03	75014808	76094888	0.661771	0.146858	0.098090	0.620137
Ha412HOChr03	75208231	76375083	0.403733	0.054987	0.039904	0.355556
Ha412HOChr03	76095337	77205792	0.426196	0.056218	0.041315	0.338798
Ha412HOChr03	76375112	77826827	0.497232	0.049861	0.037340	0.382353
Ha412HOChr03	77206040	78126016	0.523314	0.050815	0.040678	0.448529
Ha412HOChr03	77869609	78620732	0.275748	0.046875	0.036758	0.272206
Ha412HOChr03	78126820	78834124	0.168731	0.032021	0.022006	0.111913
Ha412HOChr03	78621152	79513279	0.091248	0.014857	0.011178	0.036212
Ha412HOChr03	78834210	80252630	0.213859	0.030463	0.022857	0.159664
Ha412HOChr03	79513287	80852141	0.547041	0.073549	0.054314	0.498807
Ha412HOChr03	80252641	81920264	0.082585	0.007898	0.005802	0.120448
Ha412HOChr03	80906913	82197680	-0.098050	-0.009118	-0.006520	-0.055851
Ha412HOChr03	81921005	82534754	0.153553	0.015634	0.010763	0.114525
Ha412HOChr03	82199978	82535440	-0.082880	-0.010722	-0.007281	-0.037464
Ha412HOChr03	82534775	82536174	0.043988	0.021078	0.013366	0.039514
Ha412HOChr03	82535451	82599976	0.018335	0.002531	0.001924	0.036545
Ha412HOChr03	82553634	82600745	0.179049	0.023200	0.017713	0.135338
Ha412HOChr03	82599984	83059122	0.262976	0.032149	0.025539	0.199052
Ha412HOChr03	82600879	83809833	0.178041	0.024012	0.018982	0.151874
Ha412HOChr03	83095951	84186293	0.191979	0.032985	0.025691	0.155606
Ha412HOChr03	83811465	84556899	0.029143	0.004581	0.003594	0.011834
Ha412HOChr03	84186912	84564936	0.089373	0.016847	0.013177	0.083691
Ha412HOChr03	84557570	84739721	0.382565	0.050805	0.038192	0.298305
Ha412HOChr03	84565053	85434740	0.173913	0.021273	0.016007	0.128676
Ha412HOChr03	84739943	85912348	0.162330	0.022402	0.017352	0.112150
Ha412HOChr03	85435073	86208262	-0.011549	-0.000981	-0.000759	-0.081395
Ha412HOChr03	85912438	86816134	-0.321612	-0.029171	-0.021723	-0.318408
Ha412HOChr03	86221857	87662639	0.086482	0.010610	0.007776	0.064267
Ha412HOChr03	87333305	89055798	0.471594	0.058044	0.045910	0.442006
Ha412HOChr03	87662740	89596291	0.319517	0.035170	0.027580	0.292754
Ha412HOChr03	89055823	89633709	0.386305	0.053128	0.040154	0.274194
Ha412HOChr03	89596322	90913100	0.318388	0.068207	0.047024	0.182090
Ha412HOChr03	90756276	91448805	0.024605	0.005669	0.003519	-0.018277
Ha412HOChr03	90913115	93869016	-0.049488	-0.009343	-0.006177	-0.078880
Ha412HOChr03	91449047	94009560	-0.665909	-0.141382	-0.097494	-0.613333
Ha412HOChr03	93869140	94157902	-0.503733	-0.106887	-0.077208	-0.507307
Ha412HOChr03	94010403	95506527	0.392502	0.067596	0.051570	0.367609
Ha412HOChr03	94159041	96925784	0.421260	0.053542	0.041212	0.329843
Ha412HOChr03	96311629	97061893	0.104231	0.010978	0.008572	0.007246
Ha412HOChr03	97022569	98195641	-0.166946	-0.021017	-0.014482	-0.096296
Ha412HOChr03	97063761	98353211	-0.108630	-0.014240	-0.010236	-0.099698
Ha412HOChr03	98195650	98367633	-0.048614	-0.007828	-0.005960	-0.069909
Ha412HOChr03	98353650	98787581	0.083333	0.015166	0.011601	0.067797
Ha412HOChr03	98367902	99146936	0.321852	0.061289	0.047746	0.231144
Ha412HOChr03	98787600	99270646	0.601547	0.100295	0.078324	0.441975
Ha412HOChr03	99147011	99349531	0.462259	0.101594	0.078314	0.391586
Ha412HOChr03	99270655	99518384	0.260992	0.150843	0.102551	0.227811
Ha412HOChr03	99349540	99662329	0.200142	0.115567	0.073967	0.190476
Ha412HOChr03	99518576	99892036	-0.099107	-0.056829	-0.028919	-0.038356
Ha412HOChr03	99662455	100463538	0.057831	0.015987	0.009979	0.040302
Ha412HOChr03	99892282	100635118	0.505605	0.081407	0.061934	0.346667
Ha412HOChr03	100463544	100941126	0.484605	0.074469	0.055846	0.316456
Ha412HOChr03	100635283	101230577	0.284453	0.058390	0.040710	0.188329
Ha412HOChr03	100949175	101310171	0.287847	0.063386	0.046672	0.257396
Ha412HOChr03	101230673	101527877	0.057109	0.008823	0.006681	0.037383
Ha412HOChr03	101310250	101819355	-0.101474	-0.013435	-0.009850	-0.103641
Ha412HOChr03	101530236	101877714	0.044002	0.005731	0.004357	-0.027473
Ha412HOChr03	101819418	102514055	0.113201	0.017617	0.013890	0.014837
Ha412HOChr03	101877722	103176655	0.323524	0.057389	0.043350	0.241611
Ha412HOChr03	102514277	103348464	0.267075	0.039257	0.029553	0.180124
Ha412HOChr03	103176670	103560070	0.244346	0.040681	0.027361	0.159030
Ha412HOChr03	103348791	103959538	0.459013	0.090695	0.056816	0.323782
Ha412HOChr03	103596401	104031517	0.461246	0.091735	0.065478	0.359756
Ha412HOChr03	103959580	104275093	0.350756	0.074775	0.053621	0.306122
Ha412HOChr03	104040019	104672859	0.251922	0.038971	0.030766	0.178571
Ha412HOChr03	104275121	104707332	0.519099	0.076315	0.062554	0.361314
Ha412HOChr03	104672860	105115555	0.685665	0.165241	0.131259	0.577465
Ha412HOChr03	104707348	106255521	0.661080	0.136146	0.103832	0.630769
Ha412HOChr03	105115589	106353419	0.750096	0.166337	0.119264	0.708995
Ha412HOChr03	106255575	107619652	0.500505	0.127364	0.084295	0.411429
Ha412HOChr03	106492411	108380374	-0.014586	-0.002147	-0.001532	-0.072131
Ha412HOChr03	107898443	108562767	0.187095	0.024862	0.019225	0.150820
Ha412HOChr03	108380681	108577749	0.317386	0.054756	0.041357	0.297872
Ha412HOChr03	108562770	108709837	0.075394	0.013753	0.009824	0.097720
Ha412HOChr03	108577789	108906039	0.080279	0.012761	0.009447	0.098726
Ha412HOChr03	108709949	109378128	0.195626	0.026188	0.020756	0.153846
Ha412HOChr03	108906217	109594626	0.328509	0.047114	0.036540	0.237569
Ha412HOChr03	109386848	109862793	0.283231	0.048000	0.035469	0.209440
Ha412HOChr03	109599197	110791265	0.455328	0.083718	0.062049	0.413793
Ha412HOChr03	109862810	111596590	0.668183	0.113934	0.083450	0.649123
Ha412HOChr03	110803820	112047058	0.569995	0.107443	0.073990	0.534527
Ha412HOChr03	111596635	112256568	0.615839	0.147321	0.104278	0.613187
Ha412HOChr03	112047078	112360619	0.665752	0.126793	0.093478	0.634146
Ha412HOChr03	112256646	112430651	0.210152	0.030252	0.022445	0.147799
Ha412HOChr03	112362021	112737627	0.222538	0.030303	0.023665	0.183391
Ha412HOChr03	112430668	112990039	0.636787	0.111102	0.086387	0.555241
Ha412HOChr03	112737641	113039230	0.706282	0.227685	0.168644	0.613122
Ha412HOChr03	112990057	113045824	0.545667	0.202675	0.144754	0.513274
Ha412HOChr03	113039357	114001923	-0.031683	-0.008678	-0.006089	-0.060000
Ha412HOChr03	113046494	114183606	-0.331597	-0.067212	-0.046340	-0.363636
Ha412HOChr03	114001935	114188214	-0.134929	-0.024088	-0.017827	-0.174455
Ha412HOChr03	114185025	114195828	-0.120312	-0.014444	-0.012262	-0.158358
Ha412HOChr03	114188525	114309733	0.198192	0.026910	0.022666	0.056338
Ha412HOChr03	114196685	114423256	0.255708	0.051738	0.038882	0.180982
Ha412HOChr03	114309735	114674304	-0.172065	-0.036957	-0.025463	-0.087349
Ha412HOChr03	114424175	114967688	-0.221992	-0.049986	-0.034633	-0.153614
Ha412HOChr03	114674421	115016753	0.222680	0.044402	0.033113	0.213115
Ha412HOChr03	114967781	115338612	0.009565	0.001952	0.001382	0.044335
Ha412HOChr03	115017599	115506031	-0.130640	-0.029753	-0.021016	-0.163121
Ha412HOChr03	115376126	115737766	0.003047	0.000722	0.000524	-0.029268
Ha412HOChr03	115506090	116893770	0.397973	0.103137	0.073356	0.276956
Ha412HOChr03	115737787	116905158	0.472044	0.121586	0.091728	0.369781
Ha412HOChr03	116893804	116963600	0.516309	0.190308	0.140429	0.454545
Ha412HOChr03	116905298	117102307	0.740351	0.329051	0.243518	0.735417
Ha412HOChr03	116963671	117441192	0.650641	0.144048	0.112411	0.638191
Ha412HOChr03	117102319	117449661	0.451024	0.070943	0.054100	0.286624
Ha412HOChr03	117441447	117534556	0.408666	0.085249	0.060181	0.178030
Ha412HOChr03	117449683	117602238	0.593899	0.178882	0.126014	0.418367
Ha412HOChr03	117534576	119874434	0.670905	0.216553	0.146042	0.536709
Ha412HOChr03	117602252	120212769	0.747789	0.140521	0.102476	0.597647
Ha412HOChr03	120015395	120634975	0.507672	0.081949	0.064135	0.378076
Ha412HOChr03	120212808	121937764	0.643729	0.110602	0.085133	0.512304
Ha412HOChr03	120634996	122147267	0.811901	0.146143	0.109507	0.699725
Ha412HOChr03	121938041	122188987	0.681212	0.131752	0.103828	0.492958
Ha412HOChr03	122147283	122583595	0.743110	0.134637	0.111015	0.671395
Ha412HOChr03	122189011	123086954	0.667122	0.125538	0.099869	0.652968
Ha412HOChr03	122585276	123217572	0.630109	0.143433	0.116567	0.587678
Ha412HOChr03	123087420	123437210	0.587293	0.100791	0.080800	0.512255
Ha412HOChr03	123217576	123493916	0.444635	0.051922	0.041812	0.366762
Ha412HOChr03	123437596	123623581	0.300308	0.039013	0.031818	0.242623
Ha412HOChr03	123494517	123808609	0.656126	0.150809	0.118234	0.613272
Ha412HOChr03	123630472	124312013	0.794317	0.211341	0.172204	0.783296
Ha412HOChr03	123808630	124329072	0.365902	0.060046	0.047451	0.315476
Ha412HOChr03	124312203	124389838	0.378966	0.084573	0.062052	0.301837
Ha412HOChr03	124329108	124696162	0.468120	0.109931	0.084090	0.409922
Ha412HOChr03	124389878	124907040	0.380202	0.049661	0.039879	0.343284
Ha412HOChr03	124710384	124969525	0.442729	0.053853	0.044082	0.333333
Ha412HOChr03	124907055	126308078	0.303191	0.047198	0.036066	0.231552
Ha412HOChr03	124969575	126767494	0.511171	0.120032	0.089012	0.465060
Ha412HOChr03	126308211	126964181	0.650670	0.223673	0.174877	0.526559
Ha412HOChr03	126767678	127542813	0.371516	0.095198	0.068845	0.306173
Ha412HOChr03	126985453	127908183	0.393551	0.095714	0.062662	0.380682
Ha412HOChr03	127543723	128578831	0.547427	0.097470	0.069132	0.493865
Ha412HOChr03	127908222	129173125	0.112479	0.022155	0.016853	0.024064
Ha412HOChr03	128579498	129594356	0.000845	0.000227	0.000162	-0.060440
Ha412HOChr03	129173290	130141271	0.574225	0.083576	0.061509	0.539359
Ha412HOChr03	129594359	130309524	0.529590	0.071696	0.054621	0.447917
Ha412HOChr03	130141533	130340063	0.312169	0.054593	0.042516	0.207865
Ha412HOChr03	130312020	130508212	0.593452	0.126490	0.098886	0.477333
Ha412HOChr03	130340564	131262735	0.495473	0.082153	0.066088	0.383104
Ha412HOChr03	130535829	131430335	0.167026	0.029361	0.023351	-0.007634
Ha412HOChr03	131262736	131563473	0.260956	0.058852	0.043653	0.092593
Ha412HOChr03	131430940	131939301	0.634978	0.105667	0.081724	0.580381
Ha412HOChr03	131637300	132428024	0.710038	0.121990	0.092780	0.649231
Ha412HOChr03	131959351	132547519	0.518630	0.133888	0.092854	0.439873
Ha412HOChr03	132428167	132667687	0.615116	0.192560	0.141252	0.514986
Ha412HOChr03	132547723	132715702	0.572281	0.128667	0.095448	0.477690
Ha412HOChr03	132667804	132868818	0.338606	0.058252	0.043454	0.258824
Ha412HOChr03	132715704	132916525	0.417138	0.078879	0.055291	0.327869
Ha412HOChr03	132868842	133238586	0.529890	0.101361	0.070577	0.468750
Ha412HOChr03	132916597	133693108	0.603205	0.080977	0.062205	0.551515
Ha412HOChr03	133240350	133823780	0.471558	0.054753	0.043304	0.426667
Ha412HOChr03	133693140	134438518	0.517128	0.075174	0.060174	0.452442
Ha412HOChr03	133823801	134642974	0.617119	0.084845	0.069457	0.538462
Ha412HOChr03	134439343	135334614	0.675445	0.127725	0.106016	0.553738
Ha412HOChr03	134643047	135425919	0.384827	0.096342	0.076985	0.262087
Ha412HOChr03	135334777	135776964	0.288616	0.039909	0.033677	0.221289
Ha412HOChr03	135431340	136095468	0.630024	0.066072	0.055695	0.445333
Ha412HOChr03	135777009	136274161	0.534889	0.057198	0.044501	0.405941
Ha412HOChr03	136095497	136607016	0.626756	0.110076	0.087354	0.556886
Ha412HOChr03	136296300	136693321	0.590319	0.190219	0.153192	0.477707
Ha412HOChr03	136607025	136931704	0.417413	0.168031	0.118094	0.265659
Ha412HOChr03	136693330	137002110	0.374152	0.103051	0.070177	0.237822
Ha412HOChr03	136931804	137284006	0.805454	0.152516	0.120967	0.712159
Ha412HOChr03	137005611	137552103	0.905609	0.173522	0.133117	0.824561
Ha412HOChr03	137284280	137990470	0.581852	0.132467	0.080136	0.459610
Ha412HOChr03	137552112	138226899	0.194080	0.042439	0.026493	0.102740
Ha412HOChr03	137990527	138821438	0.360772	0.066702	0.047674	0.244147
Ha412HOChr03	138227035	139117933	0.586356	0.121196	0.087092	0.439791
Ha412HOChr03	138821513	139156057	0.508681	0.136295	0.100314	0.397531
Ha412HOChr03	139117996	139761521	0.488829	0.091717	0.066421	0.392216
Ha412HOChr03	139181876	140036879	0.458677	0.071914	0.052397	0.350575
Ha412HOChr03	139761671	140135158	0.289835	0.048709	0.036165	0.190202
Ha412HOChr03	140036892	140219280	0.182687	0.022723	0.017547	0.116147
Ha412HOChr03	140135316	140256718	0.397527	0.064754	0.052494	0.299517
Ha412HOChr03	140233947	140270823	0.260952	0.067267	0.054075	0.226316
Ha412HOChr03	140256858	140275960	0.089188	0.026143	0.019879	0.115385
Ha412HOChr03	140270862	140929161	0.304324	0.074051	0.056018	0.240838
Ha412HOChr03	140275986	141022523	0.480528	0.110064	0.087697	0.264438
Ha412HOChr03	141021798	141234634	0.647139	0.139565	0.122952	0.458204
Ha412HOChr03	141022527	141574702	0.610282	0.109406	0.092471	0.459384
Ha412HOChr03	141234675	141910766	0.355263	0.049381	0.038980	0.285714
Ha412HOChr03	141575263	141957425	0.163837	0.023977	0.019226	0.112994
Ha412HOChr03	141911041	142045617	0.239967	0.037044	0.029836	0.147132
Ha412HOChr03	141957530	142282619	-0.027013	-0.002653	-0.002095	-0.012594
Ha412HOChr03	142048283	143145034	0.163885	0.020609	0.016559	0.142119
Ha412HOChr03	142283105	143162350	0.475733	0.109172	0.086322	0.410959
Ha412HOChr03	143151096	143312787	0.326700	0.081455	0.060967	0.345205
Ha412HOChr03	143162730	143461361	0.304387	0.057234	0.046008	0.348837
Ha412HOChr03	143314568	143484649	0.203929	0.031151	0.025425	0.196875
Ha412HOChr03	143461454	143662771	0.214539	0.052639	0.038050	0.190736
Ha412HOChr03	143484709	143822179	0.296314	0.068765	0.050200	0.246006
Ha412HOChr03	143727657	143885044	0.169186	0.033066	0.024494	0.075000
Ha412HOChr03	143822183	144197880	0.151590	0.031615	0.021940	0.082902
Ha412HOChr03	143978601	144418988	0.199697	0.029658	0.022445	0.143302
Ha412HOChr03	144199598	144419375	-0.059102	-0.012239	-0.009563	-0.035019
Ha412HOChr03	144418991	144419690	-0.213576	-0.397535	-0.182203	-0.104869
Ha412HOChr03	144419381	144419999	-0.006728	-0.008753	-0.005135	0.007220
Ha412HOChr03	144419708	144420278	0.197414	0.173880	0.132141	0.136719
Ha412HOChr03	144420002	144555135	0.620294	0.384353	0.289046	0.457801
Ha412HOChr03	144420287	144754884	0.549618	0.135849	0.097923	0.367521
Ha412HOChr03	144555148	144865140	0.423725	0.066435	0.046566	0.259542
Ha412HOChr03	144755658	144919042	0.537126	0.116290	0.081803	0.469333
Ha412HOChr03	144865176	145072831	0.372988	0.087105	0.064655	0.316159
Ha412HOChr03	144919276	145093576	0.298609	0.058902	0.044760	0.225275
Ha412HOChr03	145072848	145319333	-0.035758	-0.005532	-0.004304	-0.005495
Ha412HOChr03	145236797	145602814	0.077926	0.012652	0.009414	0.067265
Ha412HOChr03	145319696	145699424	0.302192	0.070373	0.049448	0.208989
Ha412HOChr03	145602843	145829979	0.258686	0.059599	0.042785	0.184211
Ha412HOChr03	145705716	145907713	0.449932	0.096862	0.071385	0.399061
Ha412HOChr03	145829991	145980257	0.389554	0.077507	0.059745	0.395833
Ha412HOChr03	145908037	146071609	0.337488	0.056645	0.045051	0.320635
Ha412HOChr03	145980286	146136851	0.565197	0.106144	0.082487	0.436950
Ha412HOChr03	146072024	146713456	0.545822	0.091105	0.069562	0.479899
Ha412HOChr03	146137028	146914039	0.481385	0.085016	0.065463	0.497685
Ha412HOChr03	146713782	148358726	0.415627	0.089620	0.064434	0.399538
Ha412HOChr03	146924784	148583824	0.275689	0.055921	0.038434	0.228650
Ha412HOChr03	148358762	149535096	0.328292	0.079647	0.053359	0.276786
Ha412HOChr03	148583876	149587443	0.549746	0.236910	0.142173	0.444444
Ha412HOChr03	149535134	149668865	0.526759	0.161045	0.106025	0.434307
Ha412HOChr03	149587515	150735412	0.446828	0.072141	0.056349	0.417957
Ha412HOChr03	149772664	151511500	0.253142	0.043592	0.032182	0.250689
Ha412HOChr03	150735590	151689603	0.082876	0.016841	0.011080	0.105590
Ha412HOChr03	151512547	151692536	0.342920	0.068295	0.051097	0.294340
Ha412HOChr03	151689681	151694597	0.473460	0.099277	0.079661	0.333333
Ha412HOChr03	151692653	151868554	0.590893	0.142251	0.106635	0.461538
Ha412HOChr03	151694698	151918792	0.548795	0.184868	0.126309	0.455385
Ha412HOChr03	151868596	152115083	0.306874	0.052879	0.039649	0.212707
Ha412HOChr03	151920018	152130358	0.220551	0.031473	0.024659	0.145110
Ha412HOChr03	152115463	152133327	0.129481	0.035959	0.025863	0.037037
Ha412HOChr03	152130364	152213893	0.181255	0.034836	0.024709	0.104235
Ha412HOChr03	152133338	152536872	0.329682	0.044273	0.032697	0.246537
Ha412HOChr03	152214192	152811016	0.379455	0.059468	0.043090	0.288360
Ha412HOChr03	152536875	152981444	0.382861	0.060104	0.042128	0.268966
Ha412HOChr03	152811043	153038666	0.427924	0.071528	0.049946	0.346801
Ha412HOChr03	152981463	153049931	0.480088	0.121869	0.083687	0.375661
Ha412HOChr03	153038669	153270436	0.002042	0.000394	0.000276	-0.045198
Ha412HOChr03	153211141	153361741	0.075049	0.013141	0.009343	0.055416
Ha412HOChr03	153270437	153894261	0.429101	0.079844	0.058868	0.285340
Ha412HOChr03	153361850	154174228	0.357332	0.047094	0.035526	0.246753
Ha412HOChr03	153896193	154212658	0.450689	0.068113	0.050099	0.310345
Ha412HOChr03	154174645	154389336	0.320455	0.047805	0.035338	0.239344
Ha412HOChr03	154222945	154408707	0.283102	0.040615	0.031487	0.185484
Ha412HOChr03	154389345	154453277	0.295662	0.048605	0.036909	0.151671
Ha412HOChr03	154408747	154525924	0.041439	0.006806	0.004991	0.017804
Ha412HOChr03	154453340	154640005	0.181731	0.038888	0.028091	0.167849
Ha412HOChr03	154525933	154705881	0.083883	0.020045	0.013650	0.070755
Ha412HOChr03	154640740	154842450	-0.102534	-0.019320	-0.014077	-0.124555
Ha412HOChr03	154712007	154907235	0.156326	0.021458	0.016495	0.090498
Ha412HOChr03	154842499	155027190	0.243411	0.046880	0.034791	0.178788
Ha412HOChr03	154907318	155127502	0.335445	0.082263	0.058940	0.283146
Ha412HOChr03	155027232	155353720	0.385123	0.102426	0.064451	0.333333
Ha412HOChr03	155127570	155422615	0.413227	0.093418	0.059496	0.345455
Ha412HOChr03	155353930	155574227	0.261586	0.034874	0.026511	0.245455
Ha412HOChr03	155422699	155789292	0.607950	0.103912	0.083874	0.585561
Ha412HOChr03	155574910	155889765	0.822454	0.181336	0.152661	0.679245
Ha412HOChr03	155789314	155976913	0.340858	0.058001	0.047126	0.240000
Ha412HOChr03	155889799	156173605	0.285049	0.051012	0.036822	0.228669
Ha412HOChr03	155979033	156230602	0.466437	0.075553	0.055030	0.380282
Ha412HOChr03	156174149	156286374	0.446346	0.116215	0.085776	0.353791
Ha412HOChr03	156230874	156347174	0.323990	0.118481	0.075957	0.266393
Ha412HOChr03	156286379	157090480	0.346340	0.047780	0.036045	0.238095
Ha412HOChr03	156348349	157129417	0.393129	0.043778	0.035285	0.269481
Ha412HOChr03	157090876	157277937	0.247788	0.027727	0.022811	0.184300
Ha412HOChr03	157129766	157347017	0.410271	0.057932	0.044453	0.312883
Ha412HOChr03	157278283	157403306	0.571369	0.108926	0.083161	0.548747
Ha412HOChr03	157394456	157472563	0.511798	0.104113	0.080527	0.532020
Ha412HOChr03	157404229	157490283	0.398360	0.089685	0.069693	0.368984
Ha412HOChr03	157473080	157621821	0.245678	0.059280	0.043888	0.166078
Ha412HOChr03	157490420	157783857	-0.098565	-0.019782	-0.014058	-0.077821
Ha412HOChr03	157621839	158047408	-0.164903	-0.030779	-0.022091	-0.175227
Ha412HOChr03	157783863	158281652	-0.295320	-0.047545	-0.033972	-0.365591
Ha412HOChr03	158047968	158598676	-0.342638	-0.052019	-0.035844	-0.347305
Ha412HOChr03	158281956	158612857	0.021520	0.003544	0.002444	0.019737
Ha412HOChr03	158598981	158755080	0.367018	0.048927	0.038861	0.241379
Ha412HOChr03	158612869	159047222	0.254785	0.032297	0.024802	0.180556
Ha412HOChr03	158864823	159526101	0.244817	0.031726	0.024590	0.143731
Ha412HOChr03	159047261	159925449	0.512945	0.060180	0.048750	0.420366
Ha412HOChr03	159527008	160132011	0.586248	0.081318	0.064991	0.573171
Ha412HOChr03	159927029	160393735	0.582822	0.105720	0.081992	0.598309
Ha412HOChr03	160132601	160485235	0.456619	0.088185	0.067433	0.348189
Ha412HOChr03	160393769	160605557	0.014013	0.002889	0.002156	-0.006211
Ha412HOChr03	160485283	160946773	-0.079484	-0.016196	-0.011389	-0.056478
Ha412HOChr03	160605594	161033643	-0.071750	-0.013443	-0.009671	-0.053292
Ha412HOChr03	160946794	161084376	0.168352	0.039432	0.029623	0.179567
Ha412HOChr03	161033647	161271997	0.114518	0.024945	0.017793	0.124629
Ha412HOChr03	161084476	161762563	0.106492	0.020662	0.014728	0.125628
Ha412HOChr03	161272158	162057405	0.437906	0.069393	0.054273	0.442857
Ha412HOChr03	161762710	162064719	0.354235	0.061416	0.048450	0.302083
