chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Ha412HOChr04	217391473	218034892	-0.070610	-0.008051	-0.005340	-0.043702
Ha412HOChr04	217938878	218200862	0.494886	0.073989	0.050348	0.387255
Ha412HOChr04	218035661	219079929	0.440543	0.051727	0.039331	0.342105
Ha412HOChr04	218201825	219146916	-0.107938	-0.013007	-0.009288	-0.125364
Ha412HOChr04	219093223	219415033	-0.001814	-0.000357	-0.000212	0.020290
Ha412HOChr04	219147117	219668016	0.163781	0.032629	0.019824	0.149856
Ha412HOChr04	219415072	219895199	0.331319	0.072812	0.047298	0.290155
Ha412HOChr04	219668042	220029961	0.421999	0.090481	0.061759	0.361702
Ha412HOChr04	219895205	220171580	-0.007373	-0.001264	-0.000896	-0.020710
Ha412HOChr04	220041152	220598971	-0.157870	-0.021796	-0.015536	-0.118211
Ha412HOChr04	220382884	220862398	0.250370	0.042736	0.029339	0.207101
Ha412HOChr04	220598975	220992661	0.116532	0.024452	0.017137	0.086022
Ha412HOChr04	220862514	221140147	0.185190	0.039525	0.028037	0.148052
Ha412HOChr04	221001919	221349672	0.577769	0.131182	0.092564	0.484043
Ha412HOChr04	221140381	221476315	0.582379	0.145017	0.104595	0.543689
Ha412HOChr04	221349676	221519810	0.303203	0.079940	0.059949	0.293860
Ha412HOChr05	567124	1033386	0.282680	0.058621	0.043729	0.250000
Ha412HOChr05	875794	1557654	0.043866	0.006548	0.004962	0.063123
Ha412HOChr05	1033727	1564830	-0.217586	-0.045824	-0.032330	-0.253012
Ha412HOChr05	1557668	1673413	-0.271687	-0.072635	-0.043440	-0.255385
Ha412HOChr05	1566662	1783398	0.475529	0.093845	0.059831	0.324503
Ha412HOChr05	1673451	1980276	0.405713	0.093125	0.062131	0.334302
Ha412HOChr05	1783413	2074300	0.200402	0.041369	0.029722	0.159151
Ha412HOChr05	1981358	2099326	0.066252	0.015169	0.010501	-0.047872
Ha412HOChr05	2079232	2105454	-0.088476	-0.032530	-0.019476	-0.181141
Ha412HOChr05	2099552	2382898	0.124809	0.043195	0.029201	0.012658
Ha412HOChr05	2105461	2840891	0.217064	0.038933	0.028976	0.141243
Ha412HOChr05	2688902	2975513	0.269789	0.044837	0.034180	0.201183
Ha412HOChr05	2840904	3092417	0.043240	0.005232	0.003994	0.044510
Ha412HOChr05	2975649	3603522	0.262253	0.034730	0.025819	0.191283
Ha412HOChr05	3092418	4001951	0.423606	0.092742	0.067420	0.311558
Ha412HOChr05	3603531	4305752	0.285957	0.099665	0.066585	0.179625
Ha412HOChr05	4003252	4341524	0.501008	0.162646	0.105796	0.338710
Ha412HOChr05	4307947	4417045	0.154548	0.026572	0.019267	0.099206
Ha412HOChr05	4341564	4664547	-0.139507	-0.023979	-0.017229	-0.108974
Ha412HOChr05	4417148	4748319	-0.403448	-0.113973	-0.072571	-0.348974
Ha412HOChr05	4664705	4890206	-0.281292	-0.073402	-0.049509	-0.217666
Ha412HOChr05	4748358	4961786	0.231156	0.063689	0.049314	0.292958
Ha412HOChr05	4890560	5373125	0.312141	0.110338	0.079987	0.303665
Ha412HOChr05	4962759	5648884	0.103522	0.027796	0.017971	0.097973
Ha412HOChr05	5373458	5810389	-0.306540	-0.072165	-0.047529	-0.286145
Ha412HOChr05	5648938	5858167	0.083580	0.019274	0.013054	0.063776
Ha412HOChr05	5810403	6102016	0.280868	0.054702	0.038418	0.267905
Ha412HOChr05	5858184	6339634	0.342917	0.068990	0.047554	0.253644
Ha412HOChr05	6102416	6624932	0.397193	0.075017	0.052386	0.248387
Ha412HOChr05	6339893	6742892	0.174812	0.028909	0.021913	0.087879
Ha412HOChr05	6694447	7037365	0.388235	0.094509	0.075157	0.282486
Ha412HOChr05	6742898	7503332	0.500000	0.127377	0.092839	0.445055
Ha412HOChr05	7159073	7675218	0.513136	0.145096	0.095451	0.431525
Ha412HOChr05	7503349	7929278	0.490270	0.165693	0.110943	0.371429
Ha412HOChr05	7729227	7958402	0.431399	0.129132	0.094020	0.328267
Ha412HOChr05	7939133	7974970	0.335606	0.107591	0.076387	0.260870
Ha412HOChr05	7959331	8140385	0.154618	0.044947	0.031449	0.046053
Ha412HOChr05	7975013	8209338	-0.156909	-0.046104	-0.032727	-0.196429
Ha412HOChr05	8140526	8276238	-0.000998	-0.000226	-0.000166	-0.052478
Ha412HOChr05	8210352	8596906	0.175419	0.027446	0.020294	0.124113
Ha412HOChr05	8277638	8694567	0.182257	0.036935	0.027859	0.151203
Ha412HOChr05	8596990	8824492	0.569585	0.159407	0.118926	0.475524
Ha412HOChr05	8719983	10090394	0.589845	0.157969	0.117705	0.432900
Ha412HOChr05	8852490	10140257	0.076762	0.020049	0.014381	0.041885
Ha412HOChr05	10090400	10177833	0.546200	0.276597	0.179903	0.392857
Ha412HOChr05	10143201	10187823	0.554106	0.285856	0.194286	0.509091
Ha412HOChr05	10177847	10257248	0.404617	0.131178	0.094450	0.279452
Ha412HOChr05	10187826	10398172	0.212741	0.050975	0.036673	0.111905
Ha412HOChr05	10276045	10429482	0.184420	0.046814	0.033151	0.107256
Ha412HOChr05	10400115	11021949	0.488845	0.090675	0.062731	0.315353
Ha412HOChr05	10429518	11460984	0.354738	0.057044	0.040341	0.260606
Ha412HOChr05	11022009	11695113	0.194896	0.035986	0.026341	0.157754
Ha412HOChr05	11462532	11742494	0.255863	0.051756	0.038367	0.181333
Ha412HOChr05	11695158	11830578	0.279251	0.062681	0.044846	0.135952
Ha412HOChr05	11742496	11862000	0.376332	0.133920	0.083221	0.239193
Ha412HOChr05	11830609	12197903	0.663556	0.211300	0.152135	0.599034
Ha412HOChr05	11866806	12754228	0.589641	0.152468	0.113186	0.549356
Ha412HOChr05	12380402	12939397	0.363195	0.098334	0.062959	0.292876
Ha412HOChr05	12754304	13134229	-0.009219	-0.002253	-0.001204	-0.087248
Ha412HOChr05	12939624	13182191	-0.528326	-0.124106	-0.059296	-0.263158
Ha412HOChr05	13134309	13567366	-0.850598	-0.521208	-0.229108	-0.608355
Ha412HOChr05	13189996	13699658	-0.453719	-0.332123	-0.195061	-0.390110
Ha412HOChr05	13567462	13751246	0.088700	0.036482	0.023829	0.047619
Ha412HOChr05	13699858	14111501	0.077079	0.017419	0.010957	0.048544
Ha412HOChr05	13751271	14280092	0.450386	0.090499	0.063738	0.359281
Ha412HOChr05	14111594	14476296	0.548075	0.116602	0.085617	0.443038
Ha412HOChr05	14280129	14501328	0.516672	0.131967	0.094946	0.434783
Ha412HOChr05	14476312	14848586	0.573766	0.174448	0.130190	0.513966
Ha412HOChr05	14501406	15248439	0.528532	0.106501	0.077883	0.463659
Ha412HOChr05	14848587	15636973	0.425726	0.066462	0.048382	0.300412
Ha412HOChr05	15248478	16655582	0.266718	0.041681	0.029918	0.136069
Ha412HOChr05	15669980	16683748	-0.074259	-0.016200	-0.009892	-0.040000
Ha412HOChr05	16655619	16705877	-0.177161	-0.049935	-0.031671	-0.120120
Ha412HOChr05	16683758	17197106	-0.035959	-0.009880	-0.007277	-0.068441
Ha412HOChr05	16705881	17477460	0.159603	0.051787	0.035111	0.142857
Ha412HOChr05	17197108	17816596	0.376485	0.089481	0.063360	0.316614
Ha412HOChr05	17477627	18041173	0.311491	0.066471	0.049765	0.276836
Ha412HOChr05	17820341	18796294	0.339521	0.073813	0.056759	0.301538
Ha412HOChr05	18041856	19447363	0.665564	0.153386	0.116755	0.592486
Ha412HOChr05	18796363	19973672	0.697128	0.194429	0.154659	0.693133
Ha412HOChr05	19447425	20369628	0.550503	0.115637	0.091736	0.503067
Ha412HOChr05	19973834	20595441	0.265141	0.050573	0.037964	0.184211
Ha412HOChr05	20470763	20597872	-0.057003	-0.021206	-0.012860	-0.072917
Ha412HOChr05	20595447	20943384	0.336614	0.172263	0.116459	0.274566
Ha412HOChr05	20597889	20945941	0.537517	0.289777	0.193786	0.320430
Ha412HOChr05	20943417	21132481	0.519227	0.144833	0.087587	0.237687
Ha412HOChr05	20945946	21288197	0.471370	0.112891	0.074783	0.328736
Ha412HOChr05	21132642	21326127	0.569611	0.143519	0.103552	0.458824
Ha412HOChr05	21317271	21436792	0.639610	0.103643	0.076073	0.475369
Ha412HOChr05	21375373	21993043	0.465380	0.069574	0.047749	0.273529
Ha412HOChr05	21471333	22018424	0.617021	0.196467	0.104370	0.477477
Ha412HOChr05	22016042	22064487	0.230591	0.108506	0.053617	0.223077
Ha412HOChr05	22018426	22619490	0.181639	0.039526	0.027667	0.150160
Ha412HOChr05	22233835	23045212	0.624379	0.110158	0.084610	0.536842
Ha412HOChr05	22619531	23299124	0.547430	0.146234	0.113057	0.472669
Ha412HOChr05	23045236	23319269	-0.188831	-0.046771	-0.032376	-0.120000
Ha412HOChr05	23299147	24262660	-0.264626	-0.068355	-0.047160	-0.205405
Ha412HOChr05	23319270	24829603	0.228732	0.033559	0.025772	0.159705
Ha412HOChr05	24262710	25737742	0.075929	0.008158	0.006082	0.057692
Ha412HOChr05	24838626	27905714	-0.293680	-0.029967	-0.021201	-0.277311
Ha412HOChr05	25741107	28094392	-0.141939	-0.018818	-0.013434	-0.193038
Ha412HOChr05	27905716	29455535	0.311917	0.042332	0.032671	0.207229
Ha412HOChr05	28094419	29663927	0.326822	0.045563	0.034878	0.247934
Ha412HOChr05	29510704	29970774	0.487709	0.081214	0.063240	0.397022
Ha412HOChr05	29663974	30026928	0.689903	0.114610	0.089287	0.593750
Ha412HOChr05	29971101	30565276	0.581040	0.121834	0.087654	0.511936
Ha412HOChr05	30026930	30578158	0.478441	0.116437	0.079382	0.380368
Ha412HOChr05	30575700	30579236	0.152999	0.058621	0.035926	0.012931
Ha412HOChr05	30578160	30585652	-0.150015	-0.049419	-0.029800	-0.174905
Ha412HOChr05	30579316	31340882	-0.040100	-0.006025	-0.004325	-0.061594
Ha412HOChr05	31274099	31697583	0.020558	0.002470	0.001823	-0.026415
Ha412HOChr05	31340898	32447502	0.456208	0.093651	0.066486	0.308123
Ha412HOChr05	31697595	33292209	0.503491	0.109256	0.082830	0.440633
Ha412HOChr05	32447524	33524708	0.535080	0.092956	0.073134	0.458101
Ha412HOChr05	33292337	33795736	0.397929	0.062984	0.046696	0.269755
Ha412HOChr05	33526071	33799210	-0.083087	-0.014346	-0.009809	-0.097561
Ha412HOChr05	33795891	34586147	0.347712	0.096839	0.059909	0.239193
Ha412HOChr05	33799231	35631054	0.452969	0.088062	0.064100	0.376068
Ha412HOChr05	34586224	37744690	0.330607	0.038818	0.030163	0.263048
Ha412HOChr05	35631092	38773851	0.463550	0.066414	0.049448	0.387914
Ha412HOChr05	37744954	40161661	0.567460	0.110831	0.084006	0.502742
Ha412HOChr05	38775316	40308709	0.326504	0.050120	0.038702	0.260090
Ha412HOChr05	40161703	40345681	0.221919	0.042520	0.030787	0.197889
Ha412HOChr05	40308726	41281438	0.119829	0.027344	0.019392	0.059361
Ha412HOChr05	40473382	41603905	-0.052581	-0.009283	-0.006394	-0.063529
Ha412HOChr05	41281516	41802522	0.144828	0.025615	0.018582	0.101877
Ha412HOChr05	41603909	41843742	0.112033	0.021105	0.016408	0.059006
Ha412HOChr05	41802534	42536005	0.307651	0.055217	0.040472	0.205714
Ha412HOChr05	42157710	43276361	0.192534	0.032888	0.023860	0.135514
Ha412HOChr05	42536031	43857466	0.102747	0.015628	0.011744	0.050251
Ha412HOChr05	43276427	44864109	0.341317	0.057640	0.044288	0.308458
Ha412HOChr05	43908072	44881377	0.244035	0.070781	0.050266	0.184810
Ha412HOChr05	44864187	46883457	0.226636	0.056223	0.041417	0.147541
Ha412HOChr05	44881471	47536850	0.224597	0.038665	0.029259	0.192926
Ha412HOChr05	46883463	48017533	0.254237	0.047809	0.036861	0.272425
Ha412HOChr05	47972761	48705819	0.256354	0.045051	0.034500	0.264286
Ha412HOChr05	48017536	49613916	0.226360	0.032662	0.024437	0.180952
Ha412HOChr05	48705845	49931638	0.281594	0.036550	0.027755	0.189441
Ha412HOChr05	49613928	52100705	0.009652	0.001060	0.000811	-0.032362
Ha412HOChr05	49931640	52846453	0.098118	0.009253	0.007189	0.076487
Ha412HOChr05	52100807	53972604	0.104471	0.011098	0.008440	0.096859
Ha412HOChr05	53002681	54145573	0.284433	0.042973	0.033340	0.220302
Ha412HOChr05	53974605	54147296	0.686772	0.171546	0.142716	0.587121
Ha412HOChr05	54145664	54889052	0.762712	0.193156	0.151246	0.733333
Ha412HOChr05	54147314	56743111	0.465963	0.070956	0.053592	0.380567
Ha412HOChr05	54889314	56888214	0.300133	0.032554	0.023846	0.162095
Ha412HOChr05	56756887	57099061	0.253201	0.036578	0.025871	0.153846
Ha412HOChr05	56888244	61817293	0.102919	0.014704	0.010176	0.040000
Ha412HOChr05	57099115	62887157	0.043005	0.004351	0.003097	0.000000
Ha412HOChr05	61820159	64208337	-0.238145	-0.032192	-0.024572	-0.179012
Ha412HOChr05	62887163	67206166	-0.309333	-0.041122	-0.029974	-0.252294
Ha412HOChr05	64210154	69658989	-0.309010	-0.030654	-0.022604	-0.287846
Ha412HOChr05	67206281	70984373	-0.273546	-0.021495	-0.016462	-0.296804
Ha412HOChr05	69658990	75236228	-0.105585	-0.007969	-0.005937	-0.130621
Ha412HOChr05	71052494	75284888	-0.065811	-0.006467	-0.004617	-0.093199
Ha412HOChr05	75236408	75286234	-0.131475	-0.055028	-0.033716	-0.103226
Ha412HOChr05	75284909	75993664	0.095425	0.034817	0.023564	0.039877
Ha412HOChr05	75286238	76585278	0.448756	0.126340	0.091796	0.332542
Ha412HOChr05	76000173	76862134	0.544840	0.137371	0.096477	0.432373
Ha412HOChr05	76585279	77597670	0.233344	0.024046	0.016713	0.143662
Ha412HOChr05	76885241	77599636	0.102982	0.011163	0.007767	0.027397
Ha412HOChr05	77597778	77625720	0.347242	0.179940	0.113934	0.288809
Ha412HOChr05	77599642	79272493	0.769157	0.292688	0.197851	0.715962
Ha412HOChr05	77644920	81064171	0.787506	0.187707	0.125582	0.710074
Ha412HOChr05	79272888	86709106	0.514748	0.034454	0.027289	0.466667
Ha412HOChr05	81327546	86724333	0.390920	0.030162	0.023718	0.339674
Ha412HOChr05	86709112	87129436	0.568651	0.153041	0.101778	0.513347
Ha412HOChr05	86725770	87523156	0.729551	0.282125	0.203299	0.703839
Ha412HOChr05	87129900	89255662	0.537369	0.175331	0.121010	0.507128
Ha412HOChr05	87523180	89495743	0.419687	0.100609	0.066375	0.305495
Ha412HOChr05	89255668	90112291	0.556465	0.124824	0.093859	0.390135
Ha412HOChr05	89576877	90511240	0.473181	0.086204	0.067167	0.406452
Ha412HOChr05	90112303	91175462	0.425867	0.064843	0.047146	0.369025
Ha412HOChr05	90516908	91663828	0.378702	0.055271	0.039603	0.268687
Ha412HOChr05	91176303	92063095	0.173601	0.021967	0.016411	0.058172
Ha412HOChr05	91676678	92724534	0.079930	0.007866	0.005976	0.023121
Ha412HOChr05	92063107	92827737	-0.092865	-0.011164	-0.007959	-0.108173
Ha412HOChr05	92762948	94180279	-0.174672	-0.015916	-0.011009	-0.232558
Ha412HOChr05	92827910	94652283	0.042084	0.003218	0.002146	-0.081250
Ha412HOChr05	94180449	94868602	0.089602	0.011950	0.007771	-0.014670
Ha412HOChr05	94746680	95412527	-0.131189	-0.022769	-0.016136	-0.135952
Ha412HOChr05	94868786	95963420	0.082884	0.012945	0.008836	0.020725
Ha412HOChr05	95412625	97254254	-0.105850	-0.015329	-0.010676	-0.140704
Ha412HOChr05	96180795	97261217	-0.266841	-0.034723	-0.022138	-0.194805
Ha412HOChr05	97254272	97370468	0.312181	0.052842	0.030880	0.220339
Ha412HOChr05	97261334	97686056	0.257055	0.042642	0.029027	0.201018
Ha412HOChr05	97370584	97845821	0.102458	0.015845	0.011918	0.094637
Ha412HOChr05	97686073	97985909	0.006511	0.001447	0.001025	-0.020833
Ha412HOChr05	97845828	97992785	-0.197176	-0.038539	-0.025097	-0.170103
Ha412HOChr05	97986288	98863326	-0.244124	-0.038189	-0.025024	-0.176316
Ha412HOChr05	97992835	99117353	-0.345341	-0.059665	-0.040946	-0.294737
Ha412HOChr05	98863337	99121502	-0.430946	-0.102885	-0.069149	-0.390335
Ha412HOChr05	99117358	99468005	0.023370	0.004777	0.003019	0.075949
Ha412HOChr05	99121512	100350297	-0.201077	-0.021378	-0.014864	-0.062657
Ha412HOChr05	99476633	100862166	-0.299650	-0.031588	-0.022896	-0.229167
Ha412HOChr05	100350423	101494060	0.218986	0.035804	0.027933	0.202673
Ha412HOChr05	100901738	102227424	0.330902	0.048022	0.036553	0.281385
Ha412HOChr05	101495162	103392316	0.224234	0.026897	0.019577	0.192308
Ha412HOChr05	102227727	104331393	0.379947	0.056129	0.040847	0.360465
Ha412HOChr05	103913807	104346009	0.363548	0.077952	0.050690	0.209756
Ha412HOChr05	104334207	104689272	-0.078205	-0.012064	-0.007864	-0.033333
Ha412HOChr05	104346018	105333779	0.199229	0.027712	0.020135	0.205805
Ha412HOChr05	104689557	105627126	0.182294	0.028865	0.021373	0.118568
Ha412HOChr05	105333784	105863551	0.031158	0.005665	0.004116	0.015152
Ha412HOChr05	105627139	106009849	0.379820	0.079887	0.059270	0.322997
Ha412HOChr05	105864846	107572657	0.561686	0.099373	0.074622	0.482533
Ha412HOChr05	106011137	107968386	0.359432	0.068073	0.050381	0.310413
Ha412HOChr05	107662653	108290330	0.279610	0.043551	0.035341	0.254545
Ha412HOChr05	107969108	108316328	0.398598	0.062646	0.053539	0.354467
Ha412HOChr05	108290395	108505762	0.332485	0.111105	0.084808	0.305810
Ha412HOChr05	108457204	108641321	0.029663	0.004595	0.003287	0.048338
Ha412HOChr05	108506333	109156890	-0.031624	-0.003932	-0.002894	-0.079890
Ha412HOChr05	108641324	109636015	0.002406	0.000326	0.000246	-0.101299
Ha412HOChr05	109156908	109987839	0.003205	0.000450	0.000323	-0.076531
Ha412HOChr05	109780308	110472718	0.261146	0.037454	0.027803	0.131640
Ha412HOChr05	109989577	110879103	0.127771	0.017851	0.013588	0.007299
Ha412HOChr05	110473013	111598804	-0.171888	-0.029046	-0.020646	-0.189759
Ha412HOChr05	111003832	111707070	0.063158	0.012685	0.009148	0.040373
Ha412HOChr05	111598806	112052387	0.131695	0.026579	0.018761	0.057592
Ha412HOChr05	111707306	112265577	0.293114	0.053365	0.037722	0.192308
Ha412HOChr05	112052589	112389523	0.138456	0.021979	0.015431	0.075188
Ha412HOChr05	112268586	112641435	-0.122332	-0.015043	-0.010922	-0.145414
Ha412HOChr05	112389525	113070069	0.397298	0.061934	0.047609	0.308036
Ha412HOChr05	112641528	113093076	0.473533	0.127542	0.093275	0.270208
Ha412HOChr05	113070071	114099670	-0.048173	-0.011154	-0.007885	-0.131868
Ha412HOChr05	113093288	114266471	-0.101281	-0.017971	-0.013544	-0.112981
Ha412HOChr05	114099704	114415894	0.195980	0.032017	0.024589	0.154472
Ha412HOChr05	114267277	114594031	0.490320	0.089665	0.068768	0.434879
Ha412HOChr05	114416013	114823605	0.403978	0.072713	0.055722	0.336406
Ha412HOChr05	114594036	114894392	-0.143103	-0.031170	-0.021528	-0.143236
Ha412HOChr05	114823613	114907689	-0.187434	-0.074803	-0.045437	-0.114667
Ha412HOChr05	114895670	115904231	0.094979	0.019487	0.013871	0.073491
Ha412HOChr05	114907762	116384453	-0.018969	-0.003094	-0.002222	-0.026810
Ha412HOChr05	115914794	116538305	0.137988	0.023132	0.016694	0.089636
Ha412HOChr05	116384524	117131200	0.515361	0.064222	0.048547	0.337349
Ha412HOChr05	116538317	117436859	0.407790	0.069195	0.051171	0.329832
Ha412HOChr05	117138122	117483231	0.173881	0.047681	0.033358	0.161593
Ha412HOChr05	117436925	119010640	0.082090	0.011510	0.008359	0.090909
Ha412HOChr05	117572524	120104584	0.032717	0.003125	0.002357	-0.033846
Ha412HOChr05	119855204	121473129	0.065490	0.007759	0.005810	0.007833
Ha412HOChr05	120106169	121580512	0.179625	0.026450	0.019317	0.184211
Ha412HOChr05	121473132	121583889	0.003132	0.000603	0.000424	-0.040323
Ha412HOChr05	121580522	121878150	-0.453529	-0.100225	-0.063176	-0.352941
Ha412HOChr05	121584300	121945442	-0.540099	-0.124580	-0.083117	-0.475936
Ha412HOChr05	121878334	122291755	-0.401111	-0.076622	-0.053337	-0.328947
Ha412HOChr05	121951475	122589927	0.161702	0.037806	0.025045	0.129231
Ha412HOChr05	122291771	123166092	0.492268	0.095581	0.070514	0.444444
Ha412HOChr05	122594500	123280526	0.566421	0.108894	0.082669	0.513382
Ha412HOChr05	123166103	123928303	0.671980	0.134039	0.099891	0.583082
Ha412HOChr05	123281312	124907502	0.513556	0.091150	0.069940	0.411765
Ha412HOChr05	123928344	125272734	0.407612	0.096751	0.077111	0.310078
Ha412HOChr05	124907523	125390757	0.120110	0.030243	0.020448	0.134228
Ha412HOChr05	125272764	126384666	-0.287595	-0.076986	-0.046749	-0.186335
Ha412HOChr05	125390796	126393796	-0.061867	-0.011656	-0.008042	-0.044983
Ha412HOChr05	126384755	126562469	0.289817	0.048387	0.035386	0.288525
Ha412HOChr05	126394119	126637606	0.060575	0.012409	0.008157	0.062500
Ha412HOChr05	126607494	127233936	-0.057909	-0.010973	-0.007415	-0.070707
Ha412HOChr05	126637975	127753606	0.206759	0.025648	0.020124	0.128049
Ha412HOChr05	127234364	127818823	0.115825	0.016656	0.013014	0.085714
Ha412HOChr05	127753630	128108621	-0.007897	-0.001403	-0.001076	0.020057
Ha412HOChr05	127818828	128253497	0.074947	0.014366	0.010507	0.003344
Ha412HOChr05	128109041	128492677	0.273264	0.050195	0.037655	0.125749
Ha412HOChr05	128253568	129091602	0.059848	0.007681	0.005185	-0.002660
Ha412HOChr05	128492695	129637049	0.188209	0.020643	0.014842	0.070393
Ha412HOChr05	129091670	129955362	0.488760	0.052313	0.040759	0.420408
Ha412HOChr05	129769351	130180308	0.296737	0.039439	0.029821	0.237864
Ha412HOChr05	129955514	130346009	-0.178151	-0.031192	-0.022650	-0.187075
Ha412HOChr05	130180339	130714409	-0.200321	-0.025562	-0.020016	-0.138889
Ha412HOChr05	130348216	130731428	-0.071184	-0.008891	-0.006951	-0.019934
Ha412HOChr05	130714433	131088732	0.017724	0.002517	0.001991	0.028662
Ha412HOChr05	130732706	131352159	-0.027452	-0.003591	-0.002860	-0.020339
Ha412HOChr05	131088734	131524055	0.065518	0.007591	0.005945	0.052045
Ha412HOChr05	131352165	132110245	0.331696	0.039646	0.030677	0.270000
Ha412HOChr05	131652941	132122119	0.262727	0.038195	0.029539	0.143275
Ha412HOChr05	132110252	132244488	-0.026705	-0.003586	-0.002521	-0.030189
Ha412HOChr05	132123217	132607668	0.067877	0.010036	0.007138	0.052000
Ha412HOChr05	132244507	133052034	-0.079322	-0.016055	-0.011344	-0.078176
Ha412HOChr05	132607671	133082884	-0.200514	-0.039284	-0.028201	-0.086957
Ha412HOChr05	133052048	133300521	0.257392	0.043952	0.032955	0.256318
Ha412HOChr05	133083236	133488572	0.058026	0.007316	0.005416	0.094463
Ha412HOChr05	133301890	133491335	-0.499680	-0.065676	-0.047996	-0.381526
Ha412HOChr05	133488585	133678124	-0.079272	-0.024155	-0.016577	-0.010490
Ha412HOChr05	133491871	134189288	0.080298	0.015341	0.010837	0.079268
Ha412HOChr05	133678125	135086986	-0.096278	-0.008246	-0.006352	-0.070000
Ha412HOChr05	134267687	135939244	0.022917	0.002596	0.001968	0.031161
Ha412HOChr05	135087289	135967484	-0.052402	-0.015957	-0.010637	-0.042345
Ha412HOChr05	135952192	136095287	0.224685	0.043834	0.030395	0.190840
Ha412HOChr05	136042966	136743034	0.246366	0.038318	0.026321	0.174174
Ha412HOChr05	136245849	137168837	-0.120797	-0.014169	-0.009868	-0.137203
Ha412HOChr05	136743069	137198845	-0.108414	-0.011984	-0.008721	-0.113573
Ha412HOChr05	137169791	137827577	0.121273	0.014388	0.010863	0.124528
Ha412HOChr05	137822366	138101539	0.113367	0.019631	0.014415	0.069231
Ha412HOChr05	137827591	138853432	0.096317	0.026781	0.019206	0.083333
Ha412HOChr05	138537854	139526787	0.019777	0.006363	0.004504	0.057627
Ha412HOChr05	138853465	140938462	-0.010536	-0.001998	-0.001466	0.005479
Ha412HOChr05	139527012	140965155	-0.194676	-0.042714	-0.028164	-0.159664
Ha412HOChr05	140938466	141056811	-0.266416	-0.041294	-0.029984	-0.254601
Ha412HOChr05	140965176	141391570	-0.060804	-0.006452	-0.004980	-0.060000
Ha412HOChr05	141061674	142382254	0.023453	0.002364	0.001652	-0.009772
Ha412HOChr05	141394425	142706057	-0.084054	-0.009081	-0.006219	-0.146893
Ha412HOChr05	142512329	142890765	-0.200624	-0.029768	-0.020517	-0.194444
Ha412HOChr05	142706236	142989824	-0.226337	-0.091663	-0.062759	-0.128571
Ha412HOChr05	142890782	143027774	-0.168787	-0.079759	-0.061440	-0.125786
Ha412HOChr05	142989879	143129786	-0.080408	-0.024049	-0.019005	-0.076923
Ha412HOChr05	143027938	143557628	-0.057602	-0.010556	-0.007915	-0.040248
Ha412HOChr05	143129889	143559788	-0.167912	-0.033891	-0.023513	-0.120000
Ha412HOChr05	143557639	143560505	-0.217130	-0.112510	-0.060275	-0.125749
Ha412HOChr05	143559830	143576370	-0.213953	-0.055355	-0.041971	-0.112583
Ha412HOChr05	143560513	143810135	-0.263717	-0.053584	-0.041918	-0.191781
Ha412HOChr05	143576411	143812614	-0.244030	-0.078435	-0.057329	-0.241158
Ha412HOChr05	143810518	143840772	0.088021	0.049887	0.037741	0.000000
Ha412HOChr05	143812655	143906097	0.303292	0.163776	0.133587	0.184000
Ha412HOChr05	143840809	144160123	0.169014	0.060626	0.049486	0.092269
Ha412HOChr05	143906105	144183336	-0.166157	-0.055111	-0.041777	-0.114441
Ha412HOChr05	144177855	144473619	-0.191300	-0.065267	-0.048906	-0.146067
Ha412HOChr05	144183340	144795633	0.059276	0.013724	0.010042	0.069832
Ha412HOChr05	144473929	145135177	0.038638	0.007535	0.005505	0.060773
Ha412HOChr05	144795667	145305427	0.258039	0.037805	0.028645	0.230000
Ha412HOChr05	145136385	145392105	0.577467	0.084461	0.065963	0.472637
Ha412HOChr05	145305445	145614404	0.389701	0.062773	0.047998	0.239521
Ha412HOChr05	145392297	146125749	-0.003289	-0.000351	-0.000262	-0.068100
Ha412HOChr05	145614874	146821961	-0.214815	-0.025816	-0.020001	-0.227979
Ha412HOChr05	146125807	147011818	0.020218	0.002706	0.002095	0.012531
Ha412HOChr05	146993860	147517911	0.271523	0.047203	0.035829	0.182796
Ha412HOChr05	147014253	147934176	0.268752	0.055335	0.040386	0.161290
Ha412HOChr05	147520112	148972639	0.535441	0.114595	0.084510	0.457213
Ha412HOChr05	147998498	149024555	0.536862	0.138568	0.108453	0.493639
Ha412HOChr05	148972768	149645273	0.630108	0.107876	0.087978	0.561798
Ha412HOChr05	149024559	149775095	0.201939	0.029718	0.021865	0.116279
Ha412HOChr05	149645941	150539001	0.020552	0.002376	0.001847	-0.072727
Ha412HOChr05	149776204	150890532	0.151444	0.016352	0.012674	0.071618
Ha412HOChr05	150539028	151046217	-0.027997	-0.006274	-0.003984	0.005525
Ha412HOChr05	150890545	151088437	-0.114677	-0.050774	-0.028585	-0.094241
Ha412HOChr05	151046230	151458441	-0.158837	-0.051983	-0.033313	-0.172557
Ha412HOChr05	151088537	151643776	-0.061121	-0.012899	-0.008976	-0.095745
Ha412HOChr05	151458513	151725402	0.048245	0.009597	0.007064	-0.013986
Ha412HOChr05	151643779	151774029	-0.146314	-0.035846	-0.023030	-0.145695
Ha412HOChr05	151725665	152024140	0.072000	0.010963	0.007718	0.020649
Ha412HOChr05	151774049	152351965	0.289059	0.045288	0.033533	0.221698
Ha412HOChr05	152024149	152633281	0.336423	0.064242	0.043207	0.264631
