chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Ha412HOChr03	4206805	4571336	-0.091184	-0.025129	-0.019379	-0.074434
Ha412HOChr03	4302450	5264979	-0.113025	-0.022221	-0.016253	-0.071651
Ha412HOChr03	4635276	5454774	-0.073090	-0.011285	-0.007861	-0.077922
Ha412HOChr03	5279712	5729929	0.293733	0.041688	0.030465	0.205742
Ha412HOChr03	5520946	6537762	0.168953	0.022429	0.016516	0.118367
Ha412HOChr03	5960346	7493716	-0.165324	-0.017434	-0.013386	-0.126263
Ha412HOChr03	6775888	8023339	-0.264570	-0.032712	-0.025944	-0.231672
Ha412HOChr03	7496260	9273602	-0.195281	-0.031788	-0.024136	-0.191375
Ha412HOChr03	8057453	9424921	-0.074840	-0.011642	-0.008790	-0.108586
Ha412HOChr03	9274039	9841231	-0.045587	-0.006813	-0.005018	-0.081579
Ha412HOChr03	9425511	10081269	-0.075374	-0.011422	-0.008355	-0.050847
Ha412HOChr03	9841510	10593888	-0.314286	-0.042304	-0.032433	-0.248062
Ha412HOChr03	10082176	11083832	-0.122254	-0.015278	-0.011675	-0.120567
Ha412HOChr03	10594668	11299521	-0.062078	-0.009268	-0.006768	-0.090909
Ha412HOChr03	11083933	11916665	-0.252138	-0.052041	-0.036440	-0.283887
Ha412HOChr03	11299622	12333111	-0.281934	-0.068047	-0.049555	-0.262087
Ha412HOChr03	11960143	12614003	-0.328168	-0.060206	-0.046258	-0.286458
Ha412HOChr03	12333125	12998762	0.065950	0.011557	0.009354	0.002433
Ha412HOChr03	12658674	13229747	0.357576	0.076236	0.063853	0.346578
Ha412HOChr03	13056080	13567982	0.285019	0.093822	0.073634	0.331461
Ha412HOChr03	13229749	16630793	0.031544	0.007729	0.005431	-0.019737
Ha412HOChr03	13567987	16972332	-0.296053	-0.071732	-0.048487	-0.289157
Ha412HOChr03	16630820	17096632	-0.144654	-0.035233	-0.025896	-0.125364
Ha412HOChr03	17087473	18101554	-0.445157	-0.088724	-0.065354	-0.375291
Ha412HOChr03	17096825	18199488	-0.493777	-0.093804	-0.069059	-0.412195
Ha412HOChr03	18101572	18206688	0.023661	0.004756	0.003404	-0.017361
Ha412HOChr03	18200941	18335598	-0.227011	-0.048437	-0.032205	-0.194139
Ha412HOChr03	18206691	18509085	-0.219626	-0.036760	-0.025664	-0.184971
Ha412HOChr03	18337149	18569736	-0.097648	-0.018203	-0.012405	-0.072022
Ha412HOChr03	18509243	18831727	-0.073034	-0.018102	-0.011764	-0.030395
Ha412HOChr03	18633137	18953647	-0.486602	-0.155254	-0.100984	-0.477573
Ha412HOChr03	18834027	19475862	-0.488441	-0.135573	-0.096033	-0.437186
Ha412HOChr03	18954735	20112279	0.000340	0.000067	0.000052	-0.032432
Ha412HOChr03	19475961	20114509	-0.068781	-0.015890	-0.012621	-0.047091
Ha412HOChr03	20112303	20880502	-0.424010	-0.092235	-0.062116	-0.278788
Ha412HOChr03	20118694	21110470	-0.581781	-0.110899	-0.070827	-0.496732
Ha412HOChr03	20880553	21189520	-0.454940	-0.107666	-0.061290	-0.380137
Ha412HOChr03	21110497	21556091	-0.387800	-0.087362	-0.054459	-0.332215
Ha412HOChr03	21193092	21563913	-0.722365	-0.223326	-0.161378	-0.670534
Ha412HOChr03	21556365	21871371	-0.595274	-0.189623	-0.144121	-0.458716
Ha412HOChr03	21563975	22093931	0.340515	0.071075	0.054088	0.327381
Ha412HOChr03	21871593	23728233	0.041749	0.009464	0.006569	0.032070
Ha412HOChr03	22138254	25525130	-0.254257	-0.059582	-0.041878	-0.190939
Ha412HOChr03	23728622	26319758	0.094238	0.019427	0.014427	0.126935
Ha412HOChr03	25525131	26784185	-0.158035	-0.031545	-0.022116	-0.170732
Ha412HOChr03	26319995	27050748	-0.201556	-0.039962	-0.027269	-0.300000
Ha412HOChr03	26784263	27429059	-0.221519	-0.031474	-0.022279	-0.288660
Ha412HOChr03	27058738	27769337	-0.502381	-0.073340	-0.052869	-0.482759
Ha412HOChr03	27438365	27843002	-0.508545	-0.095111	-0.069106	-0.498638
Ha412HOChr03	27769341	28473199	-0.344810	-0.057645	-0.039763	-0.333333
Ha412HOChr03	27890399	28584552	-0.328244	-0.049370	-0.033649	-0.268882
Ha412HOChr03	28473214	28667932	-0.422325	-0.059291	-0.043389	-0.355372
Ha412HOChr03	28584561	28812897	-0.151077	-0.023888	-0.017494	-0.123426
Ha412HOChr03	28667935	29755701	-0.180497	-0.031018	-0.021949	-0.182898
Ha412HOChr03	28813217	29962901	-0.435351	-0.090368	-0.063250	-0.377273
Ha412HOChr03	29872180	30532388	-0.454871	-0.091428	-0.064009	-0.424947
Ha412HOChr03	30031090	32217600	-0.339616	-0.060276	-0.036811	-0.314578
Ha412HOChr03	31235232	33804694	0.074654	0.013602	0.007660	0.059155
Ha412HOChr03	32260631	34269465	-0.208749	-0.039997	-0.026349	-0.222222
Ha412HOChr03	33807684	34808266	-0.546770	-0.100652	-0.062635	-0.504323
Ha412HOChr03	34269665	35752706	-0.547680	-0.121224	-0.074783	-0.517588
Ha412HOChr03	34809430	36208057	-0.586303	-0.108391	-0.074268	-0.521739
Ha412HOChr03	35752709	37758659	-0.471986	-0.064813	-0.047388	-0.417127
Ha412HOChr03	37306815	38389409	-0.440716	-0.072298	-0.052248	-0.412935
Ha412HOChr03	37787194	38405717	-0.266826	-0.050767	-0.036557	-0.159292
Ha412HOChr03	38389605	38625979	-0.068040	-0.012914	-0.008916	-0.023136
Ha412HOChr03	38439327	38689820	-0.199064	-0.041391	-0.027556	-0.130641
Ha412HOChr03	38626361	38765168	-0.012109	-0.002930	-0.001968	0.032258
Ha412HOChr03	38689845	39958272	-0.011007	-0.001635	-0.001276	0.027708
Ha412HOChr03	38765375	40704556	-0.486178	-0.068580	-0.053071	-0.483607
Ha412HOChr03	39958795	41652619	-0.606392	-0.088223	-0.063142	-0.634361
Ha412HOChr03	40882853	42445438	-0.312098	-0.043440	-0.030960	-0.333333
Ha412HOChr03	41652801	42573069	-0.026033	-0.003525	-0.002688	-0.036545
Ha412HOChr03	42445638	43490690	0.000572	0.000088	0.000067	0.016393
Ha412HOChr03	42573125	44161134	-0.128830	-0.018891	-0.013477	-0.099490
Ha412HOChr03	43490695	44208143	-0.026172	-0.003227	-0.002383	-0.030612
Ha412HOChr03	44161171	44287127	-0.245037	-0.027692	-0.021512	-0.241135
Ha412HOChr03	44208172	44683579	-0.452663	-0.055888	-0.039766	-0.403263
Ha412HOChr03	44296305	44927918	-0.422748	-0.051461	-0.036349	-0.354701
Ha412HOChr03	44685018	45702884	-0.058520	-0.007106	-0.005325	-0.049451
Ha412HOChr03	44927987	45958237	-0.002629	-0.000360	-0.000267	-0.002950
Ha412HOChr03	45703006	45975962	-0.185870	-0.026494	-0.017973	-0.203390
Ha412HOChr03	45961097	46499477	-0.483462	-0.111183	-0.070927	-0.447796
Ha412HOChr03	45976060	47956625	-0.277118	-0.039371	-0.029235	-0.245833
Ha412HOChr03	46499496	48728700	-0.165004	-0.020116	-0.015078	-0.153488
Ha412HOChr03	47957641	49489547	-0.663594	-0.132619	-0.093007	-0.529691
Ha412HOChr03	48728767	50558574	-0.408189	-0.064053	-0.047438	-0.355330
Ha412HOChr03	49489552	51466609	-0.295317	-0.032744	-0.024291	-0.266332
Ha412HOChr03	50757123	51934481	-0.132469	-0.014313	-0.009962	-0.150115
Ha412HOChr03	51466719	52133323	-0.223208	-0.035067	-0.023250	-0.261146
Ha412HOChr03	51934550	52912408	-0.571975	-0.086400	-0.062642	-0.522267
Ha412HOChr03	52133429	53244925	-0.508580	-0.068122	-0.050529	-0.477089
Ha412HOChr03	52914932	53932250	-0.252990	-0.035241	-0.026395	-0.256637
Ha412HOChr03	53245191	55607578	-0.413392	-0.070034	-0.051658	-0.384988
Ha412HOChr03	53932395	55918022	-0.439331	-0.073939	-0.054754	-0.417284
Ha412HOChr03	55607587	56533467	-0.203033	-0.024585	-0.018732	-0.165714
Ha412HOChr03	55918087	58028564	-0.273547	-0.037039	-0.028601	-0.211864
Ha412HOChr03	56534021	59197956	-0.232036	-0.030644	-0.023748	-0.187990
Ha412HOChr03	58028611	59515877	0.012419	0.001757	0.001260	-0.018470
Ha412HOChr03	59199695	60202863	0.127414	0.021271	0.014704	0.130631
Ha412HOChr03	59542261	60680243	0.013385	0.001918	0.001389	0.058296
Ha412HOChr03	60202893	60804416	-0.176423	-0.025206	-0.019134	-0.174757
Ha412HOChr03	60680248	61663153	-0.011137	-0.001059	-0.000786	-0.092683
Ha412HOChr03	60821574	62343153	-0.020196	-0.002096	-0.001522	-0.064356
Ha412HOChr03	61663185	62414468	0.026788	0.003761	0.002757	0.030137
Ha412HOChr03	62354383	62579293	0.241492	0.029488	0.021757	0.216912
Ha412HOChr03	62414516	63282783	0.030769	0.003498	0.002671	0.035484
Ha412HOChr03	62579294	64069967	0.003783	0.000429	0.000316	-0.026432
Ha412HOChr03	63372662	65199153	-0.079741	-0.011827	-0.008115	-0.110680
Ha412HOChr03	64070262	65612765	-0.284657	-0.049742	-0.033924	-0.259124
Ha412HOChr03	65199254	66364706	-0.078144	-0.011784	-0.008774	-0.060000
Ha412HOChr03	65614916	66690479	0.375916	0.060338	0.046893	0.254286
Ha412HOChr03	66364709	66691277	0.223116	0.085477	0.058580	0.096573
Ha412HOChr03	66690492	66691895	0.232106	0.082096	0.065029	0.073604
Ha412HOChr03	66691289	67209101	-0.094807	-0.016577	-0.012762	-0.056122
Ha412HOChr03	66691934	69288573	-0.127142	-0.017044	-0.012965	-0.117647
Ha412HOChr03	67209258	69288781	0.498455	0.087856	0.069683	0.411215
Ha412HOChr03	69288581	69289210	0.771728	0.304797	0.269175	0.741007
Ha412HOChr03	69288788	69289474	0.714986	0.275862	0.236823	0.550336
Ha412HOChr03	69289213	70246559	0.463374	0.125606	0.099672	0.360870
Ha412HOChr03	69289483	70427490	0.065241	0.010408	0.007615	0.008427
Ha412HOChr03	70255779	70429948	0.364849	0.072862	0.050698	0.223776
Ha412HOChr03	70427497	70663848	0.419009	0.116455	0.075097	0.283019
Ha412HOChr03	70429963	72122947	-0.286867	-0.039048	-0.027333	-0.269488
Ha412HOChr03	70663856	72548130	-0.224993	-0.028989	-0.021680	-0.268421
Ha412HOChr03	72122953	72686679	0.206877	0.038777	0.030341	0.127090
Ha412HOChr03	72548162	73737027	0.429569	0.082019	0.059402	0.332258
Ha412HOChr03	72687222	74034096	-0.198041	-0.034781	-0.025623	-0.220264
Ha412HOChr03	73737040	75453119	-0.394953	-0.056798	-0.041677	-0.408560
Ha412HOChr03	74319059	76470200	0.027895	0.002531	0.001821	-0.015873
Ha412HOChr03	75453825	77214751	0.136223	0.010714	0.007915	0.081579
Ha412HOChr03	76470233	77825420	-0.084750	-0.007863	-0.006009	-0.064516
Ha412HOChr03	77214808	78022582	0.101478	0.012287	0.009649	0.115090
Ha412HOChr03	77825481	78826607	-0.137736	-0.030554	-0.023763	-0.067285
Ha412HOChr03	78127209	79633941	-0.456339	-0.065260	-0.047828	-0.317191
Ha412HOChr03	78826652	80252383	-0.206325	-0.025656	-0.018759	-0.205607
Ha412HOChr03	79633957	80269047	-0.213445	-0.041395	-0.029281	-0.201102
Ha412HOChr03	80252865	81321280	0.000000	0.000000	0.000000	0.051282
Ha412HOChr03	80269051	81923610	0.020758	0.002964	0.002157	0.023148
Ha412HOChr03	81321690	82192312	-0.143171	-0.022286	-0.016039	-0.133005
Ha412HOChr03	81923624	82534886	-0.155811	-0.017015	-0.011057	-0.119741
Ha412HOChr03	82192380	82535515	-0.024178	-0.002921	-0.001758	-0.042623
Ha412HOChr03	82534934	82554056	-0.048522	-0.012178	-0.008521	-0.041783
Ha412HOChr03	82535526	82599889	0.111466	0.016045	0.012775	0.040498
Ha412HOChr03	82554618	82600689	0.190645	0.035026	0.027257	0.126437
Ha412HOChr03	82599903	82871248	-0.033693	-0.003793	-0.003023	-0.002667
Ha412HOChr03	82600695	83559862	-0.151726	-0.016786	-0.013315	-0.097938
Ha412HOChr03	82871295	83888157	-0.285175	-0.040893	-0.030726	-0.251366
Ha412HOChr03	83743044	84558867	0.175470	0.021678	0.017067	0.120172
Ha412HOChr03	83888229	84651364	0.438151	0.052610	0.043478	0.396226
Ha412HOChr03	84558922	85434661	-0.047065	-0.005132	-0.004005	-0.079755
Ha412HOChr03	84663443	85914689	-0.248079	-0.025861	-0.018718	-0.225166
Ha412HOChr03	85435169	86223199	-0.252589	-0.025912	-0.019545	-0.230769
Ha412HOChr03	85914807	86814055	-0.386118	-0.055403	-0.040432	-0.378486
Ha412HOChr03	86223305	87577614	-0.215403	-0.038330	-0.027946	-0.242762
Ha412HOChr03	86815553	89103341	-0.064865	-0.007580	-0.005921	-0.055375
Ha412HOChr03	87577711	89602795	-0.584940	-0.066335	-0.049836	-0.525223
Ha412HOChr03	89109896	90847056	-0.425603	-0.075540	-0.054115	-0.365979
Ha412HOChr03	89602860	91330454	-0.157895	-0.031841	-0.021152	-0.118012
Ha412HOChr03	90847104	91509347	-0.332816	-0.073761	-0.044642	-0.291925
Ha412HOChr03	91331234	94005506	-0.631349	-0.117486	-0.078506	-0.596774
Ha412HOChr03	91509357	94073557	-0.635618	-0.110783	-0.082530	-0.649438
Ha412HOChr03	94005526	96313322	-0.457970	-0.075836	-0.056366	-0.463636
Ha412HOChr03	94075352	97023622	-0.350361	-0.048009	-0.034169	-0.340369
Ha412HOChr03	96314713	97769868	-0.167777	-0.024349	-0.016981	-0.131653
Ha412HOChr03	97023729	98260134	-0.302784	-0.074355	-0.046984	-0.181034
Ha412HOChr03	97769961	98354428	0.045920	0.010003	0.007537	-0.015337
Ha412HOChr03	98260142	98787606	0.299413	0.049844	0.038572	0.220779
Ha412HOChr03	98354895	99149457	0.256552	0.040006	0.030406	0.206208
Ha412HOChr03	98787608	99349634	-0.077073	-0.008998	-0.007131	-0.039634
Ha412HOChr03	99199366	99662545	-0.264482	-0.040192	-0.030723	-0.187500
Ha412HOChr03	99349655	99989746	-0.077470	-0.024339	-0.016525	-0.052326
Ha412HOChr03	99662568	100588435	-0.080176	-0.026594	-0.018048	-0.064865
Ha412HOChr03	99989781	100711575	0.008482	0.001595	0.001218	-0.009479
Ha412HOChr03	100588593	101230457	0.072607	0.010937	0.007977	0.056410
Ha412HOChr03	100711608	101322087	0.213447	0.040923	0.028912	0.202156
Ha412HOChr03	101230467	101777014	0.076211	0.013412	0.009600	0.051813
Ha412HOChr03	101322088	101826983	-0.160697	-0.023594	-0.017052	-0.169620
Ha412HOChr03	101777113	102517442	-0.167808	-0.024879	-0.018554	-0.195584
Ha412HOChr03	101827145	103340436	-0.355692	-0.056624	-0.041452	-0.366559
Ha412HOChr03	102517515	103349037	-0.368162	-0.065182	-0.047116	-0.416894
Ha412HOChr03	103341943	103559321	-0.385638	-0.112104	-0.066389	-0.395939
Ha412HOChr03	103349046	103964280	-0.110612	-0.025474	-0.016790	-0.083333
Ha412HOChr03	103559432	104275093	0.050065	0.008279	0.005881	0.038660
Ha412HOChr03	103965211	104672860	0.153767	0.024502	0.017901	0.051829
Ha412HOChr03	104275121	105977195	0.558954	0.064292	0.054801	0.469512
Ha412HOChr03	104672937	106258577	0.360608	0.037447	0.031122	0.340599
Ha412HOChr03	105978556	107568603	-0.066587	-0.008442	-0.006389	-0.065963
Ha412HOChr03	106345127	108333744	-0.235166	-0.030175	-0.021498	-0.190616
Ha412HOChr03	107568619	108564311	-0.070772	-0.008524	-0.006573	-0.057239
Ha412HOChr03	108334023	108575325	-0.142355	-0.025197	-0.019029	-0.083333
Ha412HOChr03	108564361	108820118	-0.473012	-0.059773	-0.044446	-0.376344
Ha412HOChr03	108576640	109159071	-0.312815	-0.032878	-0.026022	-0.246106
Ha412HOChr03	108820205	109588080	-0.076244	-0.007037	-0.005667	-0.057143
Ha412HOChr03	109159105	109862821	-0.207626	-0.016889	-0.013183	-0.094737
Ha412HOChr03	109588081	111526659	0.205023	0.017611	0.013297	0.241758
Ha412HOChr03	109870027	112245850	0.209857	0.022766	0.017090	0.276596
Ha412HOChr03	111526824	112359353	-0.018939	-0.002512	-0.001835	0.020408
Ha412HOChr03	112246266	112385352	-0.372719	-0.052455	-0.038403	-0.359133
Ha412HOChr03	112359364	112861206	-0.446508	-0.064586	-0.049510	-0.377709
Ha412HOChr03	112430543	113048219	-0.017929	-0.001629	-0.001230	-0.008955
Ha412HOChr03	112861262	114126474	0.002016	0.000188	0.000141	-0.080780
Ha412HOChr03	113048591	114187827	-0.338795	-0.051668	-0.038264	-0.386167
Ha412HOChr03	114126561	114190699	-0.071081	-0.013767	-0.010766	-0.114068
Ha412HOChr03	114187829	114196796	-0.064208	-0.012237	-0.009851	-0.131944
Ha412HOChr03	114190721	114386400	-0.060478	-0.011384	-0.009029	-0.109859
Ha412HOChr03	114197666	114508021	0.043324	0.008372	0.006298	0.091892
Ha412HOChr03	114386404	115011472	-0.277727	-0.046294	-0.033171	-0.224719
Ha412HOChr03	114522946	115377298	-0.390750	-0.046213	-0.034125	-0.375661
Ha412HOChr03	115011713	115647026	-0.270691	-0.036137	-0.027290	-0.236453
Ha412HOChr03	115385546	116893886	0.098212	0.016462	0.012648	0.106796
Ha412HOChr03	115737599	116905445	0.212722	0.038900	0.028940	0.203252
Ha412HOChr03	116893889	117182164	0.329295	0.085392	0.061503	0.344059
Ha412HOChr03	116905508	117441447	0.559757	0.111263	0.085697	0.500000
Ha412HOChr03	117182197	117501816	0.488884	0.079867	0.062541	0.272727
Ha412HOChr03	117441478	117602252	0.409564	0.088847	0.067126	0.263514
Ha412HOChr03	117502011	120017380	0.179318	0.026414	0.020066	0.094937
Ha412HOChr03	117602381	120213355	0.013525	0.001396	0.001073	-0.002950
Ha412HOChr03	120017446	120635253	-0.184422	-0.030470	-0.023290	-0.164619
Ha412HOChr03	120213421	121837448	-0.075296	-0.013483	-0.010028	-0.160221
Ha412HOChr03	120635292	122156090	0.374150	0.057689	0.042995	0.299663
Ha412HOChr03	121837856	122557963	0.193688	0.032679	0.025352	0.168224
Ha412HOChr03	122158056	123086593	0.060784	0.007736	0.006210	0.092637
Ha412HOChr03	122558095	123412810	0.081275	0.008611	0.006957	0.081395
Ha412HOChr03	123087561	123496592	0.054940	0.005053	0.004120	0.042424
Ha412HOChr03	123413310	123673414	0.174461	0.016740	0.013561	0.128205
Ha412HOChr03	123496868	124315251	0.076607	0.011875	0.009400	-0.002732
Ha412HOChr03	123673452	124331776	-0.254252	-0.041115	-0.031458	-0.281421
Ha412HOChr03	124315328	124400812	-0.109784	-0.018002	-0.013434	-0.080429
Ha412HOChr03	124331785	124710925	0.141770	0.023063	0.017289	0.117647
Ha412HOChr03	124400840	124880886	-0.059085	-0.008265	-0.006545	-0.058394
Ha412HOChr03	124711284	124967899	-0.020704	-0.003128	-0.002516	-0.043750
Ha412HOChr03	124880888	124969413	-0.073540	-0.017038	-0.012945	-0.073529
Ha412HOChr03	124967973	125974464	-0.456631	-0.128661	-0.085826	-0.364807
Ha412HOChr03	124969505	126767093	-0.396000	-0.079018	-0.055814	-0.335484
Ha412HOChr03	125974611	127029086	-0.092555	-0.019700	-0.014628	-0.053672
Ha412HOChr03	126767102	127523157	0.100605	0.020692	0.016149	0.098462
Ha412HOChr03	127408411	127955739	-0.033248	-0.005828	-0.004218	0.024691
Ha412HOChr03	127523730	129168245	-0.121864	-0.018778	-0.013593	-0.075209
Ha412HOChr03	127955966	129593232	0.036450	0.006893	0.005107	-0.007673
Ha412HOChr03	129168258	129982280	0.292683	0.057432	0.043031	0.241050
Ha412HOChr03	129593310	130143606	0.186829	0.027503	0.021756	0.165468
Ha412HOChr03	129982282	130313887	0.012111	0.001782	0.001426	-0.017045
Ha412HOChr03	130143624	130508124	0.190037	0.026133	0.020690	0.157895
Ha412HOChr03	130316412	131179888	0.360902	0.038906	0.031127	0.344262
Ha412HOChr03	130508154	131523871	0.348209	0.033187	0.026869	0.285714
Ha412HOChr03	131185379	131637415	0.034463	0.003765	0.002966	-0.021127
Ha412HOChr03	131526054	131968364	-0.071052	-0.010389	-0.007952	-0.076220
Ha412HOChr03	131637571	132429974	0.122762	0.019285	0.014780	0.115625
Ha412HOChr03	132042865	132667195	-0.012857	-0.002454	-0.001842	-0.032895
Ha412HOChr03	132547187	132694163	-0.100877	-0.023648	-0.018102	-0.114846
Ha412HOChr03	132667266	132760357	0.020234	0.003560	0.002772	-0.009346
Ha412HOChr03	132698792	132897876	-0.361610	-0.054805	-0.040945	-0.290323
Ha412HOChr03	132760383	133451317	-0.266521	-0.038418	-0.026376	-0.190000
Ha412HOChr03	132897886	133828317	0.026891	0.002832	0.002053	0.053435
Ha412HOChr03	133507498	134642417	-0.018820	-0.001529	-0.001236	0.005236
Ha412HOChr03	134307922	135335122	-0.314022	-0.033772	-0.027878	-0.280840
Ha412HOChr03	134642854	135423159	-0.382343	-0.084334	-0.066465	-0.335312
Ha412HOChr03	135335123	135779331	-0.116453	-0.018016	-0.015117	0.018634
Ha412HOChr03	135425919	136095575	-0.101195	-0.010864	-0.008837	0.051852
Ha412HOChr03	135779403	136212995	-0.024238	-0.002857	-0.002121	0.004184
Ha412HOChr03	136095599	136692304	0.016449	0.002241	0.001691	0.006024
Ha412HOChr03	136273531	136761553	0.121854	0.023898	0.018300	0.048649
Ha412HOChr03	136692519	136934527	0.014118	0.003542	0.002683	-0.038147
Ha412HOChr03	136761707	137498125	-0.485521	-0.061359	-0.045300	-0.392655
Ha412HOChr03	136934599	137575402	-0.395564	-0.065410	-0.047095	-0.333333
Ha412HOChr03	137498130	137990410	-0.288326	-0.087597	-0.057653	-0.295833
Ha412HOChr03	137575405	138153632	-0.423404	-0.173654	-0.108385	-0.498645
Ha412HOChr03	137990431	138821402	-0.430438	-0.099838	-0.069746	-0.450658
Ha412HOChr03	138154012	138858012	-0.209310	-0.033339	-0.025239	-0.218182
Ha412HOChr03	138821438	139213785	-0.082312	-0.017283	-0.013070	-0.072386
Ha412HOChr03	139074971	139994732	0.201888	0.026316	0.019627	0.175758
Ha412HOChr03	139272443	140041940	0.288170	0.027824	0.021667	0.189103
Ha412HOChr03	139994746	140141141	0.031159	0.003720	0.002921	-0.016234
Ha412HOChr03	140042399	140216358	-0.078014	-0.013511	-0.010126	-0.107692
Ha412HOChr03	140141573	140249101	-0.001700	-0.000333	-0.000260	-0.012987
Ha412HOChr03	140216369	140270820	0.101536	0.018895	0.015661	0.120000
Ha412HOChr03	140249600	140385552	-0.198810	-0.046978	-0.036332	-0.174684
Ha412HOChr03	140270823	141021904	-0.438202	-0.120348	-0.087718	-0.356568
Ha412HOChr03	140388705	141022835	0.018237	0.007323	0.005505	-0.023729
Ha412HOChr03	141021905	141572273	0.211042	0.045857	0.036748	0.115385
Ha412HOChr03	141022926	141777468	-0.001122	-0.000151	-0.000117	0.030864
Ha412HOChr03	141572357	141913537	-0.095187	-0.013264	-0.010389	-0.082781
Ha412HOChr03	141777773	142043985	0.137084	0.018509	0.014560	0.049133
Ha412HOChr03	141913681	142156785	0.214395	0.030993	0.023779	0.180851
Ha412HOChr03	142044052	142427654	0.036534	0.005503	0.004283	0.067385
Ha412HOChr03	142157197	143163136	0.093168	0.014925	0.011334	0.086614
Ha412HOChr03	142431413	143446860	0.189703	0.032432	0.024462	0.210959
Ha412HOChr03	143163249	143484709	0.366212	0.051659	0.040939	0.353659
Ha412HOChr03	143446961	143727310	-0.154422	-0.035189	-0.025548	-0.112903
Ha412HOChr03	143484993	143822341	-0.330824	-0.096939	-0.067739	-0.258567
Ha412HOChr03	143727657	144152903	-0.126779	-0.020798	-0.014823	-0.141818
Ha412HOChr03	143822391	144417942	0.067932	0.010682	0.007877	0.000000
Ha412HOChr03	144158328	144419148	0.151772	0.032482	0.025337	0.114551
Ha412HOChr03	144417963	144419546	-0.267773	-0.176287	-0.119422	-0.133127
Ha412HOChr03	144419165	144419784	-0.299622	-0.309570	-0.185055	-0.154386
Ha412HOChr03	144419559	144420063	-0.092290	-0.091212	-0.058697	-0.042194
Ha412HOChr03	144419795	144420374	0.075232	0.069120	0.051061	0.030612
Ha412HOChr03	144420065	144693722	-0.030127	-0.007082	-0.005339	-0.156716
Ha412HOChr03	144420376	144760300	0.105223	0.019537	0.014458	-0.020501
Ha412HOChr03	144693807	144918392	0.060119	0.010771	0.007637	0.079019
Ha412HOChr03	144760683	145032432	-0.220039	-0.037717	-0.027468	-0.153846
Ha412HOChr03	144918728	145076047	-0.338145	-0.065236	-0.049709	-0.243986
Ha412HOChr03	145032439	145286598	-0.545824	-0.113649	-0.085478	-0.469512
Ha412HOChr03	145076398	145590035	-0.612121	-0.111865	-0.084273	-0.587940
Ha412HOChr03	145289539	145695715	-0.419986	-0.089408	-0.065551	-0.401330
Ha412HOChr03	145590062	145830045	-0.060282	-0.011957	-0.008610	-0.078224
Ha412HOChr03	145695831	145911602	0.075694	0.009323	0.007051	0.075758
Ha412HOChr03	145830069	146064446	-0.081282	-0.010266	-0.007901	-0.055394
Ha412HOChr03	145911875	146135970	-0.151697	-0.021676	-0.016695	-0.127479
Ha412HOChr03	146064454	146718848	0.062356	0.008727	0.006744	0.031477
Ha412HOChr03	146135998	146931186	0.296881	0.048376	0.035648	0.260970
Ha412HOChr03	146718880	148359759	0.245743	0.042954	0.030694	0.235142
Ha412HOChr03	146931447	149380914	-0.157303	-0.032099	-0.022632	-0.064935
Ha412HOChr03	148359843	149586525	-0.347891	-0.127120	-0.083297	-0.267568
Ha412HOChr03	149535001	149661341	-0.473911	-0.337079	-0.193020	-0.439093
Ha412HOChr03	149586531	149902431	-0.071201	-0.018409	-0.014045	-0.096866
Ha412HOChr03	149661357	150861646	-0.036245	-0.005684	-0.004389	-0.035294
Ha412HOChr03	150045654	151682995	-0.254555	-0.045857	-0.033542	-0.218391
Ha412HOChr03	151234167	151691916	-0.026659	-0.006321	-0.004643	0.000000
Ha412HOChr03	151683140	151693072	0.147951	0.057676	0.041817	0.116883
Ha412HOChr03	151691953	151694679	0.126795	0.036528	0.028641	0.105991
Ha412HOChr03	151693106	151869824	0.017168	0.004067	0.002770	0.035336
Ha412HOChr03	151694759	152115871	0.126010	0.019198	0.014190	0.110843
Ha412HOChr03	151869827	152130427	0.214531	0.032566	0.025415	0.183784
Ha412HOChr03	152116179	152134778	0.070261	0.021507	0.015977	0.036900
Ha412HOChr03	152130431	152468467	0.080049	0.011924	0.008508	0.049669
Ha412HOChr03	152134847	152590068	0.106061	0.015009	0.010981	0.094629
Ha412HOChr03	152471038	152952604	-0.137541	-0.025549	-0.018603	-0.122995
Ha412HOChr03	152717842	152986137	-0.272291	-0.053717	-0.036116	-0.270677
Ha412HOChr03	152973903	153039614	-0.043817	-0.011412	-0.007484	-0.005882
Ha412HOChr03	152986510	153270479	-0.082086	-0.016494	-0.010915	-0.034398
Ha412HOChr03	153041402	153361692	-0.093992	-0.017039	-0.011079	-0.082857
Ha412HOChr03	153270494	153888807	0.042407	0.010030	0.006785	0.006452
Ha412HOChr03	153361707	153899574	0.061404	0.011412	0.007996	0.020619
Ha412HOChr03	153888842	154174066	-0.076923	-0.013097	-0.009840	-0.078853
Ha412HOChr03	153900345	154252703	-0.088470	-0.012103	-0.009182	-0.089109
Ha412HOChr03	154174228	154408707	0.055616	0.007644	0.005657	-0.002710
Ha412HOChr03	154253667	154453377	-0.296945	-0.050264	-0.036835	-0.259446
Ha412HOChr03	154408831	154568932	-0.187712	-0.034223	-0.024667	-0.113350
Ha412HOChr03	154457425	154643374	-0.034615	-0.007625	-0.005344	0.042056
Ha412HOChr03	154568962	154831266	-0.242241	-0.038877	-0.030021	-0.174603
Ha412HOChr03	154643400	154844138	-0.081657	-0.011647	-0.009582	-0.113139
